"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Found","Column","Row","Url"
"249","openFile","2019-03-05T20:40:32.819Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"249","findValue","2019-03-05T20:40:36.431Z",,"4615","Excel","complete",,,"false",,,
"249","copy","2019-03-05T20:40:39.602Z",,"value2128","Excel","complete",,,,"B","1",
"249","paste","2019-03-05T20:40:42.096Z","finalCode","vaue2128","Web","complete",,,,,,
"249","clickButton","2019-03-05T20:40:45.507Z","OK",,"Web","complete",,,,,,
"250","insertValue","2019-03-05T20:40:55.507Z","name","name901","Web","complete",,,,,,
"250","insertValue","2019-03-05T20:41:06.000Z","surname","surname901","Web","complete",,,,,,
"250","insertValue","2019-03-05T20:41:21.162Z","age","21","Web","complete",,,,,,
"250","insertValue","2019-03-05T20:41:29.667Z","type","2","Web","complete",,,,,,
"250","clickButton","2019-03-05T20:41:30.805Z","B4",,"Web","complete",,,,,,
"250","goToUrl","2019-03-05T20:41:34.271Z",,,"Web","complete",,,,,,"www.webpage.com"
"250","clickButton","2019-03-05T20:41:38.538Z","B5",,"Web","complete",,,,,,
"250","insertValue","2019-03-05T20:41:51.023Z","valueX","valuex901","Web","complete",,,,,,
"250","clickButton","2019-03-05T20:41:53.788Z","Cancel",,"Web","complete",,,,,,
"251","insertValue","2019-03-05T20:42:03.788Z","name","name2355","Web","complete",,,,,,
"251","insertValue","2019-03-05T20:42:20.136Z","surname","surname2355","Web","complete",,,,,,
"251","insertValue","2019-03-05T20:42:29.251Z","age","23","Web","complete",,,,,,
"251","insertValue","2019-03-05T20:42:34.753Z","type","4","Web","complete",,,,,,
"251","openFile","2019-03-05T20:42:36.979Z",,,"Excel","complete","Sheet1","data.xls",,,,
"251","goToUrl","2019-03-05T20:42:45.358Z",,,"Web","complete",,,,,,"www.webpage.com"
"251","insertValue","2019-03-05T20:42:51.923Z","username","Frank01","Web","complete",,,,,,
"251","insertValue","2019-03-05T20:42:54.790Z","password","LittleFrank123","Web","complete",,,,,,
"251","clickButton","2019-03-05T20:43:00.513Z","confirm",,"Web","complete",,,,,,
"251","waitResponse","2019-03-05T20:43:03.963Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"251","clickButton","2019-03-05T20:43:10.166Z","Button1",,"Web","complete",,,,,,
"251","clickButton","2019-03-05T20:43:14.475Z","B2",,"Web","complete",,,,,,
"251","insertValue","2019-03-05T20:43:17.481Z","ID","182381","Web","complete",,,,,,
"251","copy","2019-03-05T20:43:20.669Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"251","paste","2019-03-05T20:43:22.908Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"251","copy","2019-03-05T20:43:25.623Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"251","paste","2019-03-05T20:43:28.788Z","Area","Melbourne 123","Web","complete",,,,,,
"251","clickButton","2019-03-05T20:43:31.421Z","B8",,"Web","complete",,,,,,
"252","insertValue","2019-03-05T20:43:41.421Z","name","name1714","Web","complete",,,,,,
"252","insertValue","2019-03-05T20:43:52.055Z","surname","surname1714","Web","complete",,,,,,
"252","insertValue","2019-03-05T20:43:59.705Z","age","18","Web","complete",,,,,,
"252","insertValue","2019-03-05T20:44:06.149Z","type","3","Web","complete",,,,,,
"252","clickButton","2019-03-05T20:44:16.351Z","B1",,"Web","complete",,,,,,
"252","insertValue","2019-03-05T20:44:18.936Z",,"4958","Excel","complete",,,,"B","32",
"252","goToUrl","2019-03-05T20:44:18.936Z",,,"Web","complete",,,,,,"www.webpage2.com"
"252","copy","2019-03-05T20:44:33.177Z","value2","value4958","Web","complete",,,,,,
"252","paste","2019-03-05T20:44:36.456Z",,"vaue4958","Excel","complete",,,,"C","2",
"252","clickButton","2019-03-05T20:44:39.189Z","OK",,"Web","complete",,,,,,
"253","insertValue","2019-03-05T20:44:49.189Z","name","name2085","Web","complete",,,,,,
"253","insertValue","2019-03-05T20:45:00.409Z","surname","surname2085","Web","complete",,,,,,
"253","insertValue","2019-03-05T20:45:11.471Z","age","18","Web","complete",,,,,,
"253","insertValue","2019-03-05T20:45:18.150Z","type","3","Web","complete",,,,,,
"253","clickButton","2019-03-05T20:45:30.501Z","B1",,"Web","complete",,,,,,
"253","insertValue","2019-03-05T20:45:32.300Z",,"2906","Excel","complete",,,,"B","19",
"253","goToUrl","2019-03-05T20:45:47.948Z",,,"Web","complete",,,,,,"www.webpage2.com"
"253","copy","2019-03-05T20:46:02.857Z","value2","value2906","Web","complete",,,,,,
"253","paste","2019-03-05T20:46:06.557Z","finalCode","vaue2906","Web","complete",,,,,,
"253","clickButton","2019-03-05T20:46:11.289Z","OK",,"Web","complete",,,,,,
"254","insertValue","2019-03-05T20:46:21.289Z","name","name2168","Web","complete",,,,,,
"254","insertValue","2019-03-05T20:46:37.481Z","surname","surname2168","Web","complete",,,,,,
"254","insertValue","2019-03-05T20:46:46.328Z","age","23","Web","complete",,,,,,
"254","insertValue","2019-03-05T20:46:49.273Z","type","1","Web","complete",,,,,,
"254","clickButton","2019-03-05T20:46:55.837Z","B4",,"Web","complete",,,,,,
"254","openFile","2019-03-05T20:46:58.583Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"254","findValue","2019-03-05T20:47:01.405Z",,"2785","Excel","complete",,,"false",,,
"254","copy","2019-03-05T20:47:05.453Z",,"value2168","Excel","complete",,,,"B","1",
"254","paste","2019-03-05T20:47:07.369Z",,"vaue2168","Excel","complete",,,,"C","2",
"254","paste","2019-03-05T20:47:10.732Z","finalCode","vaue2168","Web","complete",,,,,,
"254","clickButton","2019-03-05T20:47:15.987Z","OK",,"Web","complete",,,,,,
"255","insertValue","2019-03-05T20:47:25.987Z","name","name302","Web","complete",,,,,,
"255","insertValue","2019-03-05T20:47:30.396Z","surname","surname302","Web","complete",,,,,,
"255","insertValue","2019-03-05T20:47:44.016Z","age","37","Web","complete",,,,,,
"255","insertValue","2019-03-05T20:47:50.195Z","type","2","Web","complete",,,,,,
"255","clickButton","2019-03-05T20:47:56.745Z","B4",,"Web","complete",,,,,,
"255","openFile","2019-03-05T20:47:58.417Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"255","findValue","2019-03-05T20:48:01.286Z",,"2996","Excel","complete",,,"false",,,
"255","copy","2019-03-05T20:48:04.859Z",,"value302","Excel","complete",,,,"B","1",
"255","paste","2019-03-05T20:48:07.724Z","finalCode","vaue302","Web","complete",,,,,,
"255","clickButton","2019-03-05T20:48:10.253Z","OK",,"Web","complete",,,,,,
"256","insertValue","2019-03-05T20:48:20.253Z","name","name2226","Web","complete",,,,,,
"256","insertValue","2019-03-05T20:48:32.899Z","surname","surname2226","Web","complete",,,,,,
"256","insertValue","2019-03-05T20:48:41.453Z","age","22","Web","complete",,,,,,
"256","insertValue","2019-03-05T20:48:45.955Z","type","1","Web","complete",,,,,,
"256","clickButton","2019-03-05T20:48:59.383Z","B4",,"Web","complete",,,,,,
"256","openFile","2019-03-05T20:49:04.401Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"256","findValue","2019-03-05T20:49:08.011Z",,"4187","Excel","complete",,,"true",,,
"256","copy","2019-03-05T20:49:10.107Z",,"value2226","Excel","complete",,,,"B","1",
"256","paste","2019-03-05T20:49:14.459Z","finalCode","vaue2226","Web","complete",,,,,,
"256","clickButton","2019-03-05T20:49:17.289Z","OK",,"Web","complete",,,,,,
"257","insertValue","2019-03-05T20:49:27.289Z","name","name234","Web","complete",,,,,,
"257","insertValue","2019-03-05T20:49:40.509Z","surname","surname234","Web","complete",,,,,,
"257","insertValue","2019-03-05T20:49:44.043Z","age","23","Web","complete",,,,,,
"257","insertValue","2019-03-05T20:49:53.920Z","type","1","Web","complete",,,,,,
"257","clickButton","2019-03-05T20:50:04.990Z","B4",,"Web","complete",,,,,,
"257","goToUrl","2019-03-05T20:50:07.568Z",,,"Web","complete",,,,,,"www.webpage.com"
"257","clickButton","2019-03-05T20:50:09.878Z","B5",,"Web","complete",,,,,,
"257","insertValue","2019-03-05T20:50:15.461Z","valueX","valuex234","Web","complete",,,,,,
"257","clickButton","2019-03-05T20:50:17.209Z","Cancel",,"Web","complete",,,,,,
"258","insertValue","2019-03-05T20:50:27.209Z","name","name1399","Web","complete",,,,,,
"258","insertValue","2019-03-05T20:50:30.803Z","surname","surname1399","Web","complete",,,,,,
"258","insertValue","2019-03-05T20:50:35.519Z","age","42","Web","complete",,,,,,
"258","insertValue","2019-03-05T20:50:35.519Z","type","1","Web","complete",,,,,,
"258","clickButton","2019-03-05T20:50:44.981Z","B4",,"Web","complete",,,,,,
"258","openFile","2019-03-05T20:50:47.428Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"258","findValue","2019-03-05T20:50:51.199Z",,"3590","Excel","complete",,,"false",,,
"258","copy","2019-03-05T20:50:54.638Z",,"value1399","Excel","complete",,,,"B","1",
"258","paste","2019-03-05T20:50:57.176Z",,"vaue1399","Excel","complete",,,,"C","2",
"258","paste","2019-03-05T20:51:00.219Z","finalCode","vaue1399","Web","complete",,,,,,
"258","clickButton","2019-03-05T20:51:02.478Z","Cancel",,"Web","complete",,,,,,
"259","insertValue","2019-03-05T20:51:12.478Z","name","name1708","Web","complete",,,,,,
"259","insertValue","2019-03-05T20:51:20.909Z","surname","surname1708","Web","complete",,,,,,
"259","insertValue","2019-03-05T20:51:31.294Z","age","22","Web","complete",,,,,,
"259","insertValue","2019-03-05T20:51:36.365Z","type","1","Web","complete",,,,,,
"259","clickButton","2019-03-05T20:51:43.327Z","B4",,"Web","complete",,,,,,
"259","openFile","2019-03-05T20:51:44.947Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"259","findValue","2019-03-05T20:51:48.079Z",,"3448","Excel","complete",,,"true",,,
"259","copy","2019-03-05T20:51:51.407Z",,"value1708","Excel","complete",,,,"B","1",
"259","paste","2019-03-05T20:51:54.729Z","finalCode","vaue1708","Web","complete",,,,,,
"259","clickButton","2019-03-05T20:51:58.579Z","OK",,"Web","complete",,,,,,
"260","insertValue","2019-03-05T20:52:08.579Z","name","name1709","Web","complete",,,,,,
"260","insertValue","2019-03-05T20:52:18.442Z","surname","surname1709","Web","complete",,,,,,
"260","insertValue","2019-03-05T20:52:20.539Z","age","25","Web","complete",,,,,,
"260","insertValue","2019-03-05T20:52:32.617Z","type","4","Web","complete",,,,,,
"260","openFile","2019-03-05T20:52:40.489Z",,,"Excel","complete","Sheet1","data.xls",,,,
"260","goToUrl","2019-03-05T20:53:00.995Z",,,"Web","complete",,,,,,"www.webpage.com"
"260","insertValue","2019-03-05T20:53:02.154Z","username","Frank01","Web","complete",,,,,,
"260","insertValue","2019-03-05T20:53:03.863Z","password","LittleFrank123","Web","complete",,,,,,
"260","clickButton","2019-03-05T20:53:18.392Z","confirm",,"Web","complete",,,,,,
"260","waitResponse","2019-03-05T20:53:21.471Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"260","clickButton","2019-03-05T20:53:31.048Z","Button1",,"Web","complete",,,,,,
"260","clickButton","2019-03-05T20:53:32.291Z","B2",,"Web","complete",,,,,,
"260","insertValue","2019-03-05T20:53:35.254Z","ID","182381","Web","complete",,,,,,
"260","copy","2019-03-05T20:53:38.298Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"260","paste","2019-03-05T20:53:41.884Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"260","copy","2019-03-05T20:53:45.951Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"260","paste","2019-03-05T20:53:47.477Z","Area","Melbourne 123","Web","complete",,,,,,
"260","clickButton","2019-03-05T20:53:50.275Z","B8",,"Web","complete",,,,,,
"261","insertValue","2019-03-05T20:54:00.275Z","name","name1827","Web","complete",,,,,,
"261","insertValue","2019-03-05T20:54:05.546Z","surname","surname1827","Web","complete",,,,,,
"261","insertValue","2019-03-05T20:54:22.000Z","age","24","Web","complete",,,,,,
"261","insertValue","2019-03-05T20:54:31.936Z","type","1","Web","complete",,,,,,
"261","clickButton","2019-03-05T20:54:40.458Z","B4",,"Web","complete",,,,,,
"261","openFile","2019-03-05T20:54:42.711Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"261","findValue","2019-03-05T20:54:45.976Z",,"4729","Excel","complete",,,"true",,,
"261","copy","2019-03-05T20:54:47.320Z",,"value1827","Excel","complete",,,,"B","1",
"261","paste","2019-03-05T20:54:50.620Z",,"vaue1827","Excel","complete",,,,"C","2",
"261","paste","2019-03-05T20:54:53.848Z","finalCode","vaue1827","Web","complete",,,,,,
"261","clickButton","2019-03-05T20:54:57.313Z","OK",,"Web","complete",,,,,,
"262","insertValue","2019-03-05T20:55:07.313Z","name","name2859","Web","complete",,,,,,
"262","insertValue","2019-03-05T20:55:10.898Z","surname","surname2859","Web","complete",,,,,,
"262","insertValue","2019-03-05T20:55:22.678Z","age","33","Web","complete",,,,,,
"262","insertValue","2019-03-05T20:55:29.548Z","type","2","Web","complete",,,,,,
"262","clickButton","2019-03-05T20:55:38.900Z","B4",,"Web","complete",,,,,,
"262","openFile","2019-03-05T20:55:42.115Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"262","findValue","2019-03-05T20:55:45.678Z",,"4673","Excel","complete",,,"true",,,
"262","copy","2019-03-05T20:55:49.561Z",,"value2859","Excel","complete",,,,"B","1",
"262","paste","2019-03-05T20:55:52.636Z","finalCode","vaue2859","Web","complete",,,,,,
"262","clickButton","2019-03-05T20:55:55.513Z","Cancel",,"Web","complete",,,,,,
"263","insertValue","2019-03-05T20:56:05.513Z","name","name14","Web","complete",,,,,,
"263","insertValue","2019-03-05T20:56:15.956Z","surname","surname14","Web","complete",,,,,,
"263","insertValue","2019-03-05T20:56:31.109Z","age","30","Web","complete",,,,,,
"263","insertValue","2019-03-05T20:56:41.692Z","type","4","Web","complete",,,,,,
"263","openFile","2019-03-05T20:56:46.619Z",,,"Excel","complete","Sheet1","data.xls",,,,
"263","goToUrl","2019-03-05T20:57:04.028Z",,,"Web","complete",,,,,,"www.webpage.com"
"263","insertValue","2019-03-05T20:57:06.007Z","username","Frank01","Web","complete",,,,,,
"263","insertValue","2019-03-05T20:57:13.428Z","password","LittleFrank123","Web","complete",,,,,,
"263","clickButton","2019-03-05T20:57:25.996Z","confirm",,"Web","complete",,,,,,
"263","waitResponse","2019-03-05T20:57:30.238Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"263","clickButton","2019-03-05T20:57:40.926Z","Button1",,"Web","complete",,,,,,
"263","clickButton","2019-03-05T20:57:43.507Z","B2",,"Web","complete",,,,,,
"263","insertValue","2019-03-05T20:57:46.841Z","ID","182381","Web","complete",,,,,,
"263","copy","2019-03-05T20:57:50.637Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"263","paste","2019-03-05T20:57:54.166Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"263","copy","2019-03-05T20:57:58.545Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"263","paste","2019-03-05T20:58:01.774Z","Area","Melbourne 123","Web","complete",,,,,,
"263","clickButton","2019-03-05T20:58:03.797Z","B8",,"Web","complete",,,,,,
"264","insertValue","2019-03-05T20:58:13.797Z","name","name1421","Web","complete",,,,,,
"264","insertValue","2019-03-05T20:58:21.409Z","surname","surname1421","Web","complete",,,,,,
"264","insertValue","2019-03-05T20:58:32.675Z","age","21","Web","complete",,,,,,
"264","insertValue","2019-03-05T20:58:43.678Z","type","3","Web","complete",,,,,,
"264","clickButton","2019-03-05T20:58:52.090Z","B1",,"Web","complete",,,,,,
"264","insertValue","2019-03-05T20:58:55.132Z",,"4127","Excel","complete",,,,"B","15",
"264","goToUrl","2019-03-05T20:59:04.415Z",,,"Web","complete",,,,,,"www.webpage2.com"
"264","copy","2019-03-05T20:59:18.475Z","value2","value4127","Web","complete",,,,,,
"264","paste","2019-03-05T20:59:20.647Z",,"vaue4127","Excel","complete",,,,"C","2",
"264","paste","2019-03-05T20:59:23.991Z","finalCode","vaue4127","Web","complete",,,,,,
"264","clickButton","2019-03-05T20:59:28.753Z","OK",,"Web","complete",,,,,,
"265","insertValue","2019-03-05T20:59:38.753Z","name","name1444","Web","complete",,,,,,
"265","insertValue","2019-03-05T20:59:46.110Z","surname","surname1444","Web","complete",,,,,,
"265","insertValue","2019-03-05T20:59:52.768Z","age","27","Web","complete",,,,,,
"265","insertValue","2019-03-05T21:00:04.686Z","type","4","Web","complete",,,,,,
"265","openFile","2019-03-05T21:00:16.835Z",,,"Excel","complete","Sheet1","data.xls",,,,
"265","goToUrl","2019-03-05T21:00:26.241Z",,,"Web","complete",,,,,,"www.webpage.com"
"265","insertValue","2019-03-05T21:00:29.648Z","username","Frank01","Web","complete",,,,,,
"265","insertValue","2019-03-05T21:00:35.165Z","password","LittleFrank123","Web","complete",,,,,,
"265","clickButton","2019-03-05T21:00:39.469Z","confirm",,"Web","complete",,,,,,
"265","waitResponse","2019-03-05T21:00:41.950Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"265","clickButton","2019-03-05T21:00:46.876Z","Button1",,"Web","complete",,,,,,
"265","clickButton","2019-03-05T21:00:50.374Z","B2",,"Web","complete",,,,,,
"265","insertValue","2019-03-05T21:00:52.563Z","ID","182381","Web","complete",,,,,,
"265","copy","2019-03-05T21:00:56.350Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"265","paste","2019-03-05T21:00:57.592Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"265","copy","2019-03-05T21:00:59.533Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"265","paste","2019-03-05T21:01:02.889Z","Area","Melbourne 123","Web","complete",,,,,,
"265","clickButton","2019-03-05T21:01:05.192Z","B8",,"Web","complete",,,,,,
"266","insertValue","2019-03-05T21:01:15.192Z","name","name1863","Web","complete",,,,,,
"266","insertValue","2019-03-05T21:01:21.979Z","surname","surname1863","Web","complete",,,,,,
"266","insertValue","2019-03-05T21:01:35.872Z","age","29","Web","complete",,,,,,
"266","insertValue","2019-03-05T21:01:43.647Z","type","2","Web","complete",,,,,,
"266","clickButton","2019-03-05T21:01:57.848Z","B4",,"Web","complete",,,,,,
"266","goToUrl","2019-03-05T21:02:00.211Z",,,"Web","complete",,,,,,"www.webpage.com"
"266","clickButton","2019-03-05T21:02:03.606Z","B5",,"Web","complete",,,,,,
"266","insertValue","2019-03-05T21:02:10.823Z","valueX","valuex1863","Web","complete",,,,,,
"266","clickButton","2019-03-05T21:02:12.418Z","Cancel",,"Web","complete",,,,,,
"267","insertValue","2019-03-05T21:02:22.418Z","name","name648","Web","complete",,,,,,
"267","insertValue","2019-03-05T21:02:37.841Z","surname","surname648","Web","complete",,,,,,
"267","insertValue","2019-03-05T21:02:56.164Z","age","19","Web","complete",,,,,,
"267","insertValue","2019-03-05T21:03:06.498Z","type","4","Web","complete",,,,,,
"267","openFile","2019-03-05T21:03:18.054Z",,,"Excel","complete","Sheet1","data.xls",,,,
"267","goToUrl","2019-03-05T21:03:22.899Z",,,"Web","complete",,,,,,"www.webpage.com"
"267","insertValue","2019-03-05T21:03:37.357Z","username","Frank01","Web","complete",,,,,,
"267","insertValue","2019-03-05T21:03:47.607Z","password","LittleFrank123","Web","complete",,,,,,
"267","clickButton","2019-03-05T21:03:51.967Z","confirm",,"Web","complete",,,,,,
