"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Sheet","FileName","Url","Found"
"299","insertValue","2019-03-05T15:37:44.508Z","value1","value1781","Web","complete",,,,,,
"299","insertValue","2019-03-05T15:37:50.454Z","code","28","Web","complete",,,,,,
"299","clickButton","2019-03-05T15:38:01.514Z","B6",,"Web","complete",,,,,,
"299","clickButton","2019-03-05T15:38:03.153Z","open",,"Web","complete",,,,,,
"299","copy","2019-03-05T15:38:08.966Z","code","28","Web","complete",,,,,,
"299","paste","2019-03-05T15:38:12.656Z","name","28","Excel","complete","B","1478",,,,
"299","clickButton","2019-03-05T15:38:16.067Z","add",,"Web","complete",,,,,,
"299","clickButton","2019-03-05T15:38:18.550Z","OK",,"Web","complete",,,,,,
"300","insertValue","2019-03-05T15:38:28.550Z","value1","value848","Web","complete",,,,,,
"300","insertValue","2019-03-05T15:38:38.998Z","code","29","Web","complete",,,,,,
"300","clickButton","2019-03-05T15:38:38.998Z","B6",,"Web","complete",,,,,,
"300","goToUrl","2019-03-05T15:38:40.903Z",,,"Web","complete",,,,,"www.webpage2.com",
"300","clickButton","2019-03-05T15:38:51.726Z","open",,"Web","complete",,,,,,
"300","copy","2019-03-05T15:38:55.884Z","code","29","Web","complete",,,,,,
"300","paste","2019-03-05T15:38:57.583Z","name","29","Excel","complete","B","574",,,,
"300","goToUrl","2019-03-05T15:39:01.067Z",,,"Web","complete",,,,,"www.webpage.com",
"300","clickButton","2019-03-05T15:39:06.921Z","OK",,"Web","complete",,,,,,
"301","insertValue","2019-03-05T15:39:16.921Z","value1","value1467","Web","complete",,,,,,
"301","insertValue","2019-03-05T15:39:23.278Z","code","22","Web","complete",,,,,,
"301","clickButton","2019-03-05T15:39:32.178Z","B7",,"Web","complete",,,,,,
"301","clickButton","2019-03-05T15:39:35.871Z","open",,"Web","complete",,,,,,
"301","copy","2019-03-05T15:39:38.017Z","code","22","Web","complete",,,,,,
"301","paste","2019-03-05T15:39:41.988Z","name","22","Excel","complete","B","751",,,,
"301","goToUrl","2019-03-05T15:39:44.982Z",,,"Web","complete",,,,,"www.webpage.com",
"301","clickButton","2019-03-05T15:39:50.030Z","OK",,"Web","complete",,,,,,
"302","insertValue","2019-03-05T15:40:00.030Z","value1","value1789","Web","complete",,,,,,
"302","insertValue","2019-03-05T15:40:15.308Z","code","27","Web","complete",,,,,,
"302","clickButton","2019-03-05T15:40:27.011Z","B6",,"Web","complete",,,,,,
"302","clickButton","2019-03-05T15:40:28.299Z","open",,"Web","complete",,,,,,
"302","openFile","2019-03-05T15:40:30.859Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"302","copy","2019-03-05T15:40:33.204Z","code","27","Web","complete",,,,,,
"302","paste","2019-03-05T15:40:36.329Z","name","27","Excel","complete","B","1000",,,,
"302","clickButton","2019-03-05T15:40:39.385Z","cancel",,"Web","complete",,,,,,
"302","clickButton","2019-03-05T15:40:39.385Z","OK",,"Web","complete",,,,,,
"303","insertValue","2019-03-05T15:40:49.385Z","value1","value2","Web","complete",,,,,,
"303","insertValue","2019-03-05T15:40:49.385Z","code","22","Web","complete",,,,,,
"303","clickButton","2019-03-05T15:41:05.064Z","B7",,"Web","complete",,,,,,
"303","clickButton","2019-03-05T15:41:09.402Z","open",,"Web","complete",,,,,,
"303","copy","2019-03-05T15:41:10.930Z","code","22","Web","complete",,,,,,
"303","paste","2019-03-05T15:41:12.133Z","name","22","Excel","complete","B","1701",,,,
"303","goToUrl","2019-03-05T15:41:14.617Z",,,"Web","complete",,,,,"www.webpage.com",
"303","clickButton","2019-03-05T15:41:18.792Z","OK",,"Web","complete",,,,,,
"304","insertValue","2019-03-05T15:41:28.792Z","value1","value1271","Web","complete",,,,,,
"304","insertValue","2019-03-05T15:41:37.692Z","code","27","Web","complete",,,,,,
"304","clickButton","2019-03-05T15:41:45.731Z","B6",,"Web","complete",,,,,,
"304","goToUrl","2019-03-05T15:41:47.871Z",,,"Web","complete",,,,,"www.webpage2.com",
"304","clickButton","2019-03-05T15:41:55.435Z","open",,"Web","complete",,,,,,
"304","openFile","2019-03-05T15:41:56.235Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"304","copy","2019-03-05T15:42:00.881Z","code","27","Web","complete",,,,,,
"304","paste","2019-03-05T15:42:04.308Z","name","27","Excel","complete","B","521",,,,
"304","clickButton","2019-03-05T15:42:06.323Z","cancel",,"Web","complete",,,,,,
"304","clickButton","2019-03-05T15:42:09.208Z","OK",,"Web","complete",,,,,,
"305","insertValue","2019-03-05T15:42:19.208Z","value1","value1258","Web","complete",,,,,,
"305","insertValue","2019-03-05T15:42:23.147Z","code","19","Web","complete",,,,,,
"305","clickButton","2019-03-05T15:42:33.508Z","B6",,"Web","complete",,,,,,
"305","goToUrl","2019-03-05T15:42:36.642Z",,,"Web","complete",,,,,"www.webpage2.com",
"305","clickButton","2019-03-05T15:42:39.496Z","open",,"Web","complete",,,,,,
"305","openFile","2019-03-05T15:42:44.478Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"305","copy","2019-03-05T15:42:46.037Z","code","19","Web","complete",,,,,,
"305","paste","2019-03-05T15:42:48.753Z","name","19","Excel","complete","B","1042",,,,
"305","goToUrl","2019-03-05T15:42:51.059Z",,,"Web","complete",,,,,"www.webpage.com",
"305","clickButton","2019-03-05T15:43:01.139Z","OK",,"Web","complete",,,,,,
"306","insertValue","2019-03-05T15:43:11.139Z","value1","value256","Web","complete",,,,,,
"306","insertValue","2019-03-05T15:43:12.273Z","code","32","Web","complete",,,,,,
"306","clickButton","2019-03-05T15:43:22.920Z","B6",,"Web","complete",,,,,,
"306","clickButton","2019-03-05T15:43:24.908Z","open",,"Web","complete",,,,,,
"306","openFile","2019-03-05T15:43:28.594Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"306","copy","2019-03-05T15:43:30.891Z","code","32","Web","complete",,,,,,
"306","paste","2019-03-05T15:43:34.355Z","name","32","Excel","complete","B","1215",,,,
"306","clickButton","2019-03-05T15:43:36.922Z","cancel",,"Web","complete",,,,,,
"306","clickButton","2019-03-05T15:43:39.615Z","OK",,"Web","complete",,,,,,
"307","insertValue","2019-03-05T15:43:49.615Z","value1","value362","Web","complete",,,,,,
"307","insertValue","2019-03-05T15:44:01.068Z","code","39","Web","complete",,,,,,
"307","clickButton","2019-03-05T15:44:09.814Z","B6",,"Web","complete",,,,,,
"307","goToUrl","2019-03-05T15:44:14.207Z",,,"Web","complete",,,,,"www.webpage2.com",
"307","clickButton","2019-03-05T15:44:30.350Z","open",,"Web","complete",,,,,,
"307","copy","2019-03-05T15:44:32.932Z","code","39","Web","complete",,,,,,
"307","paste","2019-03-05T15:44:35.728Z","name","39","Excel","complete","B","1240",,,,
"307","clickButton","2019-03-05T15:44:38.468Z","cancel",,"Web","complete",,,,,,
"307","clickButton","2019-03-05T15:44:41.963Z","OK",,"Web","complete",,,,,,
"308","insertValue","2019-03-05T15:44:51.963Z","value1","value979","Web","complete",,,,,,
"308","insertValue","2019-03-05T15:44:59.104Z","code","20","Web","complete",,,,,,
"308","clickButton","2019-03-05T15:45:05.635Z","B7",,"Web","complete",,,,,,
"308","goToUrl","2019-03-05T15:45:07.526Z",,,"Web","complete",,,,,"www.webpage2.com",
"308","clickButton","2019-03-05T15:45:21.241Z","open",,"Web","complete",,,,,,
"308","openFile","2019-03-05T15:45:24.545Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"308","findValue","2019-03-05T15:45:28.250Z",,"name1680","Excel","complete",,,,,,"false"
"308","goToUrl","2019-03-05T15:45:32.003Z",,,"Web","complete",,,,,"www.webpage.com",
"308","clickButton","2019-03-05T15:45:37.725Z","OK",,"Web","complete",,,,,,
"309","insertValue","2019-03-05T15:45:47.725Z","value1","value882","Web","complete",,,,,,
"309","insertValue","2019-03-05T15:45:48.156Z","code","29","Web","complete",,,,,,
"309","clickButton","2019-03-05T15:45:54.548Z","B7",,"Web","complete",,,,,,
"309","clickButton","2019-03-05T15:45:57.280Z","open",,"Web","complete",,,,,,
"309","openFile","2019-03-05T15:46:00.495Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"309","copy","2019-03-05T15:46:03.908Z","code","29","Web","complete",,,,,,
"309","paste","2019-03-05T15:46:06.985Z","name","29","Excel","complete","B","102",,,,
"309","clickButton","2019-03-05T15:46:09.094Z","cancel",,"Web","complete",,,,,,
"309","clickButton","2019-03-05T15:46:11.154Z","OK",,"Web","complete",,,,,,
"310","insertValue","2019-03-05T15:46:21.154Z","value1","value1006","Web","complete",,,,,,
"310","insertValue","2019-03-05T15:46:30.390Z","code","18","Web","complete",,,,,,
"310","clickButton","2019-03-05T15:46:45.203Z","B7",,"Web","complete",,,,,,
"310","clickButton","2019-03-05T15:46:47.237Z","open",,"Web","complete",,,,,,
"310","openFile","2019-03-05T15:46:51.481Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"310","findValue","2019-03-05T15:46:53.401Z",,"name1515","Excel","complete",,,,,,"true"
"310","goToUrl","2019-03-05T15:46:57.728Z",,,"Web","complete",,,,,"www.webpage.com",
"310","clickButton","2019-03-05T15:47:05.630Z","OK",,"Web","complete",,,,,,
"311","insertValue","2019-03-05T15:47:15.630Z","value1","value1115","Web","complete",,,,,,
"311","insertValue","2019-03-05T15:47:20.778Z","code","20","Web","complete",,,,,,
"311","clickButton","2019-03-05T15:47:37.715Z","B6",,"Web","complete",,,,,,
"311","clickButton","2019-03-05T15:47:40.215Z","open",,"Web","complete",,,,,,
"311","openFile","2019-03-05T15:47:44.815Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"311","copy","2019-03-05T15:47:46.683Z","code","20","Web","complete",,,,,,
"311","paste","2019-03-05T15:47:49.766Z","name","20","Excel","complete","B","495",,,,
"311","clickButton","2019-03-05T15:47:52.471Z","add",,"Web","complete",,,,,,
"311","clickButton","2019-03-05T15:47:57.532Z","OK",,"Web","complete",,,,,,
"312","insertValue","2019-03-05T15:48:07.532Z","value1","value918","Web","complete",,,,,,
"312","insertValue","2019-03-05T15:48:10.644Z","code","21","Web","complete",,,,,,
"312","clickButton","2019-03-05T15:48:12.974Z","B6",,"Web","complete",,,,,,
"312","goToUrl","2019-03-05T15:48:14.602Z",,,"Web","complete",,,,,"www.webpage2.com",
"312","clickButton","2019-03-05T15:48:27.829Z","open",,"Web","complete",,,,,,
"312","openFile","2019-03-05T15:48:30.418Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"312","copy","2019-03-05T15:48:34.294Z","code","21","Web","complete",,,,,,
"312","paste","2019-03-05T15:48:35.765Z","name","21","Excel","complete","B","505",,,,
"312","clickButton","2019-03-05T15:48:40.984Z","add",,"Web","complete",,,,,,
"312","clickButton","2019-03-05T15:48:42.768Z","OK",,"Web","complete",,,,,,
"313","insertValue","2019-03-05T15:48:52.768Z","value1","value1272","Web","complete",,,,,,
"313","insertValue","2019-03-05T15:49:02.218Z","code","22","Web","complete",,,,,,
"313","clickButton","2019-03-05T15:49:08.386Z","B6",,"Web","complete",,,,,,
"313","goToUrl","2019-03-05T15:49:10.727Z",,,"Web","complete",,,,,"www.webpage2.com",
"313","clickButton","2019-03-05T15:49:17.197Z","open",,"Web","complete",,,,,,
"313","openFile","2019-03-05T15:49:20.460Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"313","findValue","2019-03-05T15:49:23.169Z",,"name1797","Excel","complete",,,,,,"true"
"313","clickButton","2019-03-05T15:49:25.831Z","cancel",,"Web","complete",,,,,,
"313","clickButton","2019-03-05T15:49:28.764Z","OK",,"Web","complete",,,,,,
"314","insertValue","2019-03-05T15:49:38.764Z","value1","value1959","Web","complete",,,,,,
"314","insertValue","2019-03-05T15:49:42.661Z","code","38","Web","complete",,,,,,
"314","clickButton","2019-03-05T15:49:47.458Z","B7",,"Web","complete",,,,,,
"314","clickButton","2019-03-05T15:49:51.546Z","open",,"Web","complete",,,,,,
"314","openFile","2019-03-05T15:49:54.267Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"314","findValue","2019-03-05T15:49:56.868Z",,"name1854","Excel","complete",,,,,,"true"
"314","clickButton","2019-03-05T15:49:59.834Z","add",,"Web","complete",,,,,,
"314","clickButton","2019-03-05T15:50:00.275Z","OK",,"Web","complete",,,,,,
"315","insertValue","2019-03-05T15:50:10.275Z","value1","value1127","Web","complete",,,,,,
"315","insertValue","2019-03-05T15:50:22.706Z","code","22","Web","complete",,,,,,
"315","clickButton","2019-03-05T15:50:26.708Z","B7",,"Web","complete",,,,,,
"315","goToUrl","2019-03-05T15:50:28.081Z",,,"Web","complete",,,,,"www.webpage2.com",
"315","clickButton","2019-03-05T15:50:38.654Z","open",,"Web","complete",,,,,,
"315","copy","2019-03-05T15:50:41.689Z","code","22","Web","complete",,,,,,
"315","paste","2019-03-05T15:50:45.615Z","name","22","Excel","complete","B","1192",,,,
"315","clickButton","2019-03-05T15:50:48.951Z","add",,"Web","complete",,,,,,
"315","clickButton","2019-03-05T15:50:52.445Z","OK",,"Web","complete",,,,,,
"316","insertValue","2019-03-05T15:51:02.445Z","value1","value907","Web","complete",,,,,,
"316","insertValue","2019-03-05T15:51:16.524Z","code","23","Web","complete",,,,,,
"316","clickButton","2019-03-05T15:51:25.599Z","B6",,"Web","complete",,,,,,
"316","clickButton","2019-03-05T15:51:29.339Z","open",,"Web","complete",,,,,,
"316","openFile","2019-03-05T15:51:31.950Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"316","findValue","2019-03-05T15:51:35.648Z",,"name122","Excel","complete",,,,,,"false"
"316","goToUrl","2019-03-05T15:51:37.628Z",,,"Web","complete",,,,,"www.webpage.com",
"316","clickButton","2019-03-05T15:51:49.132Z","OK",,"Web","complete",,,,,,
"317","insertValue","2019-03-05T15:51:59.132Z","value1","value1464","Web","complete",,,,,,
"317","insertValue","2019-03-05T15:52:05.608Z","code","50","Web","complete",,,,,,
"317","clickButton","2019-03-05T15:52:12.557Z","B6",,"Web","complete",,,,,,
"317","goToUrl","2019-03-05T15:52:16.091Z",,,"Web","complete",,,,,"www.webpage2.com",
"317","clickButton","2019-03-05T15:52:28.457Z","open",,"Web","complete",,,,,,
"317","copy","2019-03-05T15:52:31.855Z","code","50","Web","complete",,,,,,
"317","paste","2019-03-05T15:52:34.735Z","name","50","Excel","complete","B","1162",,,,
"317","clickButton","2019-03-05T15:52:39.070Z","add",,"Web","complete",,,,,,
"317","clickButton","2019-03-05T15:52:43.583Z","OK",,"Web","complete",,,,,,
"318","insertValue","2019-03-05T15:52:53.583Z","value1","value1192","Web","complete",,,,,,
"318","insertValue","2019-03-05T15:53:05.544Z","code","22","Web","complete",,,,,,
"318","clickButton","2019-03-05T15:53:11.144Z","B6",,"Web","complete",,,,,,
"318","clickButton","2019-03-05T15:53:15.089Z","open",,"Web","complete",,,,,,
"318","copy","2019-03-05T15:53:18.163Z","code","22","Web","complete",,,,,,
"318","paste","2019-03-05T15:53:21.378Z","name","22","Excel","complete","B","1042",,,,
"318","goToUrl","2019-03-05T15:53:24.778Z",,,"Web","complete",,,,,"www.webpage.com",
"318","clickButton","2019-03-05T15:53:31.968Z","OK",,"Web","complete",,,,,,
"319","insertValue","2019-03-05T15:53:41.968Z","value1","value1053","Web","complete",,,,,,
"319","insertValue","2019-03-05T15:53:47.099Z","code","26","Web","complete",,,,,,
"319","clickButton","2019-03-05T15:53:58.927Z","B6",,"Web","complete",,,,,,
"319","goToUrl","2019-03-05T15:54:02.937Z",,,"Web","complete",,,,,"www.webpage2.com",
"319","clickButton","2019-03-05T15:54:15.669Z","open",,"Web","complete",,,,,,
"319","openFile","2019-03-05T15:54:19.423Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"319","copy","2019-03-05T15:54:21.009Z","code","26","Web","complete",,,,,,
"319","paste","2019-03-05T15:54:25.485Z","name","26","Excel","complete","B","1984",,,,
"319","clickButton","2019-03-05T15:54:28.879Z","cancel",,"Web","complete",,,,,,
"319","clickButton","2019-03-05T15:54:30.983Z","OK",,"Web","complete",,,,,,
"320","insertValue","2019-03-05T15:54:40.983Z","value1","value1669","Web","complete",,,,,,
"320","insertValue","2019-03-05T15:54:50.100Z","code","28","Web","complete",,,,,,
"320","clickButton","2019-03-05T15:55:04.154Z","B7",,"Web","complete",,,,,,
"320","clickButton","2019-03-05T15:55:08.795Z","open",,"Web","complete",,,,,,
"320","copy","2019-03-05T15:55:10.144Z","code","28","Web","complete",,,,,,
"320","paste","2019-03-05T15:55:12.702Z","name","28","Excel","complete","B","1996",,,,
"320","clickButton","2019-03-05T15:55:13.921Z","cancel",,"Web","complete",,,,,,
"320","clickButton","2019-03-05T15:55:16.785Z","OK",,"Web","complete",,,,,,
"321","insertValue","2019-03-05T15:55:26.785Z","value1","value1638","Web","complete",,,,,,
"321","insertValue","2019-03-05T15:55:37.882Z","code","41","Web","complete",,,,,,
"321","clickButton","2019-03-05T15:55:45.641Z","B7",,"Web","complete",,,,,,
"321","goToUrl","2019-03-05T15:55:48.159Z",,,"Web","complete",,,,,"www.webpage2.com",
"321","clickButton","2019-03-05T15:55:59.167Z","open",,"Web","complete",,,,,,
"321","copy","2019-03-05T15:56:02.632Z","code","41","Web","complete",,,,,,
"321","paste","2019-03-05T15:56:05.289Z","name","41","Excel","complete","B","879",,,,
"321","goToUrl","2019-03-05T15:56:08.565Z",,,"Web","complete",,,,,"www.webpage.com",
"321","clickButton","2019-03-05T15:56:22.084Z","OK",,"Web","complete",,,,,,
"322","insertValue","2019-03-05T15:56:32.084Z","value1","value853","Web","complete",,,,,,
"322","insertValue","2019-03-05T15:56:43.248Z","code","18","Web","complete",,,,,,
"322","clickButton","2019-03-05T15:56:50.102Z","B7",,"Web","complete",,,,,,
"322","goToUrl","2019-03-05T15:56:53.510Z",,,"Web","complete",,,,,"www.webpage2.com",
"322","clickButton","2019-03-05T15:56:53.510Z","open",,"Web","complete",,,,,,
"322","copy","2019-03-05T15:56:57.222Z","code","18","Web","complete",,,,,,
"322","paste","2019-03-05T15:56:59.963Z","name","18","Excel","complete","B","1518",,,,
"322","goToUrl","2019-03-05T15:57:01.529Z",,,"Web","complete",,,,,"www.webpage.com",
"322","clickButton","2019-03-05T15:57:07.831Z","OK",,"Web","complete",,,,,,
"323","insertValue","2019-03-05T15:57:17.831Z","value1","value1824","Web","complete",,,,,,
"323","insertValue","2019-03-05T15:57:26.517Z","code","21","Web","complete",,,,,,
"323","clickButton","2019-03-05T15:57:39.648Z","B7",,"Web","complete",,,,,,
"323","clickButton","2019-03-05T15:57:42.225Z","open",,"Web","complete",,,,,,
"323","openFile","2019-03-05T15:57:44.294Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"323","findValue","2019-03-05T15:57:47.212Z",,"name1303","Excel","complete",,,,,,"false"
"323","clickButton","2019-03-05T15:57:48.101Z","cancel",,"Web","complete",,,,,,
"323","clickButton","2019-03-05T15:57:50.337Z","OK",,"Web","complete",,,,,,
"324","insertValue","2019-03-05T15:58:00.337Z","value1","value239","Web","complete",,,,,,
"324","insertValue","2019-03-05T15:58:00.337Z","code","40","Web","complete",,,,,,
"324","clickButton","2019-03-05T15:58:12.445Z","B7",,"Web","complete",,,,,,
"324","clickButton","2019-03-05T15:58:15.600Z","open",,"Web","complete",,,,,,
"324","openFile","2019-03-05T15:58:18.319Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"324","findValue","2019-03-05T15:58:20.295Z",,"name354","Excel","complete",,,,,,"false"
"324","goToUrl","2019-03-05T15:58:23.209Z",,,"Web","complete",,,,,"www.webpage.com",
"324","clickButton","2019-03-05T15:58:23.209Z","OK",,"Web","complete",,,,,,
