"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Key","ref","Sheet","FileName","Column","Row","Url","FilePath","FileExtension","NameFile","Found"
"612","clickButton","2019-03-08T02:51:21.993Z","confirm",,"Web","complete",,,,,,,,,,,
"612","clickButton","2019-03-08T02:51:22.942Z","B1",,"Web","complete",,,,,,,,,,,
"612","copy","2019-03-08T02:51:22.942Z","name","name1145","Web","complete",,,,,,,,,,,
"612","paste","2019-03-08T02:51:25.605Z","name","name1145","Excel","complete",,,,,"B","1",,,,,
"612","copy","2019-03-08T02:51:28.815Z","surname","surname1145","Web","complete",,,,,,,,,,,
"612","paste","2019-03-08T02:51:31.632Z","surname","surname1145","Excel","complete",,,,,"B","1",,,,,
"612","clickButton","2019-03-08T02:51:35.635Z","add",,"Web","complete",,,,,,,,,,,
"612","clickButton","2019-03-08T02:51:40.629Z","confirm",,"Web","complete",,,,,,,,,,,
"612","clickButton","2019-03-08T02:51:44.920Z","OK",,"Web","complete",,,,,,,,,,,
"613","insertValue","2019-03-08T02:51:54.920Z","name","name3152","Web","complete",,,,,,,,,,,
"613","insertValue","2019-03-08T02:52:06.437Z","surname","surname3152","Web","complete",,,,,,,,,,,
"613","insertValue","2019-03-08T02:52:11.994Z","age","age24","Web","complete",,,,,,,,,,,
"613","insertValue","2019-03-08T02:52:18.451Z","type","T4","Web","complete",,,,,,,,,,,
"613","clickButton","2019-03-08T02:52:20.166Z","confirm",,"Web","complete",,,,,,,,,,,
"613","clickButton","2019-03-08T02:52:23.919Z","B5",,"Web","complete",,,,,,,,,,,
"613","insertBoolValue","2019-03-08T02:52:26.758Z","Australian","false","Web","complete",,,,,,,,,,,
"613","clickButton","2019-03-08T02:52:36.956Z","Button6",,"Web","complete",,,,,,,,,,,
"613","openFile","2019-03-08T02:52:39.882Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"613","copy","2019-03-08T02:52:45.860Z",,"value735","Excel","complete",,,,,"B","76",,,,,
"613","paste","2019-03-08T02:52:48.987Z","Special code","value735","Web","complete",,,,,,,,,,,
"613","paste","2019-03-08T02:52:52.215Z","Country","Other","Web","complete",,,,,,,,,,,
"613","clickButton","2019-03-08T02:52:55.362Z","Button9",,"Web","complete",,,,,,,,,,,
"613","goToUrl","2019-03-08T02:52:57.843Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"613","clickButton","2019-03-08T02:53:08.641Z","OK",,"Web","complete",,,,,,,,,,,
"614","insertValue","2019-03-08T02:53:18.641Z","name","name2722","Web","complete",,,,,,,,,,,
"614","insertValue","2019-03-08T02:53:30.795Z","surname","surname2722","Web","complete",,,,,,,,,,,
"614","insertValue","2019-03-08T02:53:39.576Z","age","age26","Web","complete",,,,,,,,,,,
"614","insertValue","2019-03-08T02:53:46.550Z","type","T1","Web","complete",,,,,,,,,,,
"614","clickButton","2019-03-08T02:53:49.281Z","confirm",,"Web","complete",,,,,,,,,,,
"614","clickButton","2019-03-08T02:53:51.549Z","B1",,"Web","complete",,,,,,,,,,,
"614","copy","2019-03-08T02:53:55.610Z","name","name2722","Web","complete",,,,,,,,,,,
"614","paste","2019-03-08T02:53:59.013Z","name","name2722","Excel","complete",,,,,"B","1",,,,,
"614","copy","2019-03-08T02:54:01.719Z","surname","surname2722","Web","complete",,,,,,,,,,,
"614","paste","2019-03-08T02:54:03.559Z","surname","surname2722","Excel","complete",,,,,"B","1",,,,,
"614","clickButton","2019-03-08T02:54:07.137Z","add",,"Web","complete",,,,,,,,,,,
"614","clickButton","2019-03-08T02:54:11.003Z","confirm",,"Web","complete",,,,,,,,,,,
"614","clickButton","2019-03-08T02:54:14.128Z","OK",,"Web","complete",,,,,,,,,,,
"615","insertValue","2019-03-08T02:54:24.128Z","name","name2521","Web","complete",,,,,,,,,,,
"615","insertValue","2019-03-08T02:54:24.128Z","surname","surname2521","Web","complete",,,,,,,,,,,
"615","insertValue","2019-03-08T02:54:29.855Z","age","age36","Web","complete",,,,,,,,,,,
"615","insertValue","2019-03-08T02:54:41.353Z","type","T1","Web","complete",,,,,,,,,,,
"615","clickButton","2019-03-08T02:54:58.067Z","confirm",,"Web","complete",,,,,,,,,,,
"615","clickButton","2019-03-08T02:55:01.380Z","B1",,"Web","complete",,,,,,,,,,,
"615","copy","2019-03-08T02:55:04.213Z","name","name2521","Web","complete",,,,,,,,,,,
"615","paste","2019-03-08T02:55:07.289Z","name","name2521","Excel","complete",,,,,"B","1",,,,,
"615","copy","2019-03-08T02:55:09.208Z","surname","surname2521","Web","complete",,,,,,,,,,,
"615","paste","2019-03-08T02:55:13.542Z","surname","surname2521","Excel","complete",,,,,"B","1",,,,,
"615","clickButton","2019-03-08T02:55:15.778Z","add",,"Web","complete",,,,,,,,,,,
"615","clickButton","2019-03-08T02:55:17.589Z","confirm",,"Web","complete",,,,,,,,,,,
"615","clickButton","2019-03-08T02:55:21.620Z","OK",,"Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:55:31.620Z","name","name1663","Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:55:36.203Z","surname","surname1663","Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:55:36.203Z","age","age28","Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:55:56.005Z","type","T3","Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:02.503Z","confirm",,"Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:06.466Z","B4",,"Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:10.005Z","Clients",,"Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:56:14.651Z","clientID","ID1663","Web","complete",,,,,,,,,,,
"616","pressKey","2019-03-08T02:56:22.798Z",,,"Web","complete","enter",,,,,,,,,,
"616","clickButton","2019-03-08T02:56:26.026Z","update",,"Web","complete",,"ID1663",,,,,,,,,
"616","insertValue","2019-03-08T02:56:27.410Z","address","addA773addB1468","Web","complete",,,,,,,,,,,
"616","insertValue","2019-03-08T02:56:37.865Z","country","Country7","Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:45.375Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:48.781Z","OK",,"Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:52.643Z","Confirm",,"Web","complete",,,,,,,,,,,
"616","clickButton","2019-03-08T02:56:55.630Z","OK",,"Web","complete",,,,,,,,,,,
"617","insertValue","2019-03-08T02:57:05.630Z","name","name3560","Web","complete",,,,,,,,,,,
"617","insertValue","2019-03-08T02:57:09.644Z","surname","surname3560","Web","complete",,,,,,,,,,,
"617","insertValue","2019-03-08T02:57:16.747Z","age","age28","Web","complete",,,,,,,,,,,
"617","insertValue","2019-03-08T02:57:21.979Z","type","T4","Web","complete",,,,,,,,,,,
"617","clickButton","2019-03-08T02:57:31.677Z","confirm",,"Web","complete",,,,,,,,,,,
"617","clickButton","2019-03-08T02:57:32.972Z","B5",,"Web","complete",,,,,,,,,,,
"617","insertBoolValue","2019-03-08T02:57:36.012Z","Australian","false","Web","complete",,,,,,,,,,,
"617","clickButton","2019-03-08T02:57:42.859Z","Button6",,"Web","complete",,,,,,,,,,,
"617","openFile","2019-03-08T02:57:45.312Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"617","copy","2019-03-08T02:57:50.161Z",,"value151","Excel","complete",,,,,"B","71",,,,,
"617","paste","2019-03-08T02:57:53.392Z","Special code","value151","Web","complete",,,,,,,,,,,
"617","paste","2019-03-08T02:57:56.399Z","Country","Other","Web","complete",,,,,,,,,,,
"617","clickButton","2019-03-08T02:57:59.237Z","Button9",,"Web","complete",,,,,,,,,,,
"617","goToUrl","2019-03-08T02:58:02.643Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"617","clickButton","2019-03-08T02:58:07.329Z","OK",,"Web","complete",,,,,,,,,,,
"618","insertValue","2019-03-08T02:58:17.329Z","name","name367","Web","complete",,,,,,,,,,,
"618","insertValue","2019-03-08T02:58:38.066Z","surname","surname367","Web","complete",,,,,,,,,,,
"618","insertValue","2019-03-08T02:58:53.035Z","age","age22","Web","complete",,,,,,,,,,,
"618","insertValue","2019-03-08T02:58:55.117Z","type","T2","Web","complete",,,,,,,,,,,
"618","clickButton","2019-03-08T02:59:07.403Z","confirm",,"Web","complete",,,,,,,,,,,
"618","clickButton","2019-03-08T02:59:10.393Z","B3",,"Web","complete",,,,,,,,,,,
"618","clickButton","2019-03-08T02:59:13.424Z","Button6",,"Web","complete",,,,,,,,,,,
"618","openFile","2019-03-08T02:59:16.473Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"618","copy","2019-03-08T02:59:27.706Z",,"value553","Excel","complete",,,,,"A","64",,,,,
"618","paste","2019-03-08T02:59:30.910Z","Special code","value553","Web","complete",,,,,,,,,,,
"618","clickButton","2019-03-08T02:59:34.365Z","OK",,"Web","complete",,,,,,,,,,,
"619","insertValue","2019-03-08T02:59:44.365Z","name","name550","Web","complete",,,,,,,,,,,
"619","insertValue","2019-03-08T02:59:52.463Z","surname","surname550","Web","complete",,,,,,,,,,,
"619","insertValue","2019-03-08T03:00:03.244Z","age","age38","Web","complete",,,,,,,,,,,
"619","insertValue","2019-03-08T03:00:19.741Z","type","T1","Web","complete",,,,,,,,,,,
"619","clickButton","2019-03-08T03:00:28.005Z","confirm",,"Web","complete",,,,,,,,,,,
"619","clickButton","2019-03-08T03:00:31.980Z","B1",,"Web","complete",,,,,,,,,,,
"619","copy","2019-03-08T03:00:37.141Z","name","name550","Web","complete",,,,,,,,,,,
"619","paste","2019-03-08T03:00:39.747Z","name","name550","Excel","complete",,,,,"B","1",,,,,
"619","copy","2019-03-08T03:00:43.777Z","surname","surname550","Web","complete",,,,,,,,,,,
"619","paste","2019-03-08T03:00:48.103Z","surname","surname550","Excel","complete",,,,,"B","1",,,,,
"619","clickButton","2019-03-08T03:00:50.597Z","add",,"Web","complete",,,,,,,,,,,
"619","clickButton","2019-03-08T03:00:52.538Z","confirm",,"Web","complete",,,,,,,,,,,
"619","clickButton","2019-03-08T03:00:54.411Z","OK",,"Web","complete",,,,,,,,,,,
"620","insertValue","2019-03-08T03:01:04.411Z","name","name2554","Web","complete",,,,,,,,,,,
"620","insertValue","2019-03-08T03:01:07.397Z","surname","surname2554","Web","complete",,,,,,,,,,,
"620","insertValue","2019-03-08T03:01:25.214Z","age","age31","Web","complete",,,,,,,,,,,
"620","insertValue","2019-03-08T03:01:26.516Z","type","T1","Web","complete",,,,,,,,,,,
"620","clickButton","2019-03-08T03:01:33.201Z","confirm",,"Web","complete",,,,,,,,,,,
"620","clickButton","2019-03-08T03:01:35.931Z","B1",,"Web","complete",,,,,,,,,,,
"620","copy","2019-03-08T03:01:40.586Z","name","name2554","Web","complete",,,,,,,,,,,
"620","paste","2019-03-08T03:01:44.329Z","name","name2554","Excel","complete",,,,,"B","1",,,,,
"620","copy","2019-03-08T03:01:45.788Z","surname","surname2554","Web","complete",,,,,,,,,,,
"620","paste","2019-03-08T03:01:48.569Z","surname","surname2554","Excel","complete",,,,,"B","1",,,,,
"620","clickButton","2019-03-08T03:01:51.009Z","add",,"Web","complete",,,,,,,,,,,
"620","clickButton","2019-03-08T03:01:53.444Z","confirm",,"Web","complete",,,,,,,,,,,
"620","clickButton","2019-03-08T03:01:56.304Z","OK",,"Web","complete",,,,,,,,,,,
"621","insertValue","2019-03-08T03:02:06.304Z","name","name418","Web","complete",,,,,,,,,,,
"621","insertValue","2019-03-08T03:02:07.741Z","surname","surname418","Web","complete",,,,,,,,,,,
"621","insertValue","2019-03-08T03:02:23.118Z","age","age20","Web","complete",,,,,,,,,,,
"621","insertValue","2019-03-08T03:02:25.788Z","type","T4","Web","complete",,,,,,,,,,,
"621","clickButton","2019-03-08T03:02:31.603Z","confirm",,"Web","complete",,,,,,,,,,,
"621","clickButton","2019-03-08T03:02:33.454Z","B5",,"Web","complete",,,,,,,,,,,
"621","insertBoolValue","2019-03-08T03:02:35.237Z","Australian","false","Web","complete",,,,,,,,,,,
"621","clickButton","2019-03-08T03:02:44.685Z","Button6",,"Web","complete",,,,,,,,,,,
"621","openFile","2019-03-08T03:02:49.296Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"621","copy","2019-03-08T03:02:58.579Z",,"value689","Excel","complete",,,,,"B","60",,,,,
"621","paste","2019-03-08T03:03:02.172Z","Special code","value689","Web","complete",,,,,,,,,,,
"621","paste","2019-03-08T03:03:05.017Z","Country","Other","Web","complete",,,,,,,,,,,
"621","clickButton","2019-03-08T03:03:07.874Z","Button9",,"Web","complete",,,,,,,,,,,
"621","goToUrl","2019-03-08T03:03:10.367Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"621","clickButton","2019-03-08T03:03:18.128Z","OK",,"Web","complete",,,,,,,,,,,
"622","insertValue","2019-03-08T03:03:28.128Z","name","name3836","Web","complete",,,,,,,,,,,
"622","insertValue","2019-03-08T03:03:33.003Z","surname","surname3836","Web","complete",,,,,,,,,,,
"622","insertValue","2019-03-08T03:03:37.166Z","age","age37","Web","complete",,,,,,,,,,,
"622","insertValue","2019-03-08T03:03:54.706Z","type","T1","Web","complete",,,,,,,,,,,
"622","clickButton","2019-03-08T03:04:08.247Z","confirm",,"Web","complete",,,,,,,,,,,
"622","clickButton","2019-03-08T03:04:10.132Z","B1",,"Web","complete",,,,,,,,,,,
"622","copy","2019-03-08T03:04:13.556Z","name","name3836","Web","complete",,,,,,,,,,,
"622","paste","2019-03-08T03:04:14.815Z","name","name3836","Excel","complete",,,,,"B","1",,,,,
"622","copy","2019-03-08T03:04:15.880Z","surname","surname3836","Web","complete",,,,,,,,,,,
"622","paste","2019-03-08T03:04:19.547Z","surname","surname3836","Excel","complete",,,,,"B","1",,,,,
"622","clickButton","2019-03-08T03:04:21.978Z","add",,"Web","complete",,,,,,,,,,,
"622","clickButton","2019-03-08T03:04:25.145Z","confirm",,"Web","complete",,,,,,,,,,,
"622","clickButton","2019-03-08T03:04:27.989Z","OK",,"Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:04:37.989Z","name","name1433","Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:04:49.804Z","surname","surname1433","Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:04:55.044Z","age","age19","Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:05:07.443Z","type","T3","Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:15.677Z","confirm",,"Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:19.293Z","B4",,"Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:22.046Z","Clients",,"Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:05:24.729Z","clientID","ID1433","Web","complete",,,,,,,,,,,
"623","pressKey","2019-03-08T03:05:29.437Z",,,"Web","complete","enter",,,,,,,,,,
"623","clickButton","2019-03-08T03:05:32.678Z","update",,"Web","complete",,"ID1433",,,,,,,,,
"623","insertValue","2019-03-08T03:05:36.716Z","address","addA1426addB2504","Web","complete",,,,,,,,,,,
"623","insertValue","2019-03-08T03:05:46.817Z","country","Country165","Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:52.964Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:54.719Z","OK",,"Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:05:57.781Z","Confirm",,"Web","complete",,,,,,,,,,,
"623","clickButton","2019-03-08T03:06:00.071Z","OK",,"Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:06:10.071Z","name","name798","Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:06:22.786Z","surname","surname798","Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:06:31.264Z","age","age37","Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:06:44.928Z","type","T2","Web","complete",,,,,,,,,,,
"624","clickButton","2019-03-08T03:06:49.962Z","confirm",,"Web","complete",,,,,,,,,,,
"624","clickButton","2019-03-08T03:06:54.655Z","B2",,"Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:06:57.265Z","value1","value3165","Web","complete",,,,,,,,,,,
"624","insertValue","2019-03-08T03:07:04.322Z","code","45","Web","complete",,,,,,,,,,,
"624","clickButton","2019-03-08T03:07:13.317Z","B7",,"Web","complete",,,,,,,,,,,
"624","clickButton","2019-03-08T03:07:18.213Z","open",,"Web","complete",,,,,,,,,,,
"624","copy","2019-03-08T03:07:20.554Z","code","45","Web","complete",,,,,,,,,,,
"624","paste","2019-03-08T03:07:21.111Z","name","45","Excel","complete",,,,,"B","2575",,,,,
"624","goToUrl","2019-03-08T03:07:24.668Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"624","clickButton","2019-03-08T03:07:39.414Z","OK",,"Web","complete",,,,,,,,,,,
"624","clickButton","2019-03-08T03:07:49.015Z","OK",,"Web","complete",,,,,,,,,,,
"625","insertValue","2019-03-08T03:07:59.015Z","name","name373","Web","complete",,,,,,,,,,,
"625","insertValue","2019-03-08T03:08:10.591Z","surname","surname373","Web","complete",,,,,,,,,,,
"625","insertValue","2019-03-08T03:08:18.880Z","age","age18","Web","complete",,,,,,,,,,,
"625","insertValue","2019-03-08T03:08:30.026Z","type","T4","Web","complete",,,,,,,,,,,
"625","clickButton","2019-03-08T03:08:30.347Z","confirm",,"Web","complete",,,,,,,,,,,
"625","clickButton","2019-03-08T03:08:32.390Z","B5",,"Web","complete",,,,,,,,,,,
"625","insertBoolValue","2019-03-08T03:08:34.718Z","Australian","false","Web","complete",,,,,,,,,,,
"625","clickButton","2019-03-08T03:08:41.826Z","Button6",,"Web","complete",,,,,,,,,,,
"625","openFile","2019-03-08T03:08:43.862Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"625","copy","2019-03-08T03:08:53.001Z",,"value465","Excel","complete",,,,,"B","16",,,,,
"625","paste","2019-03-08T03:08:54.085Z","Special code","value465","Web","complete",,,,,,,,,,,
"625","paste","2019-03-08T03:08:57.165Z","Country","Other","Web","complete",,,,,,,,,,,
"625","clickButton","2019-03-08T03:08:57.987Z","Button9",,"Web","complete",,,,,,,,,,,
"625","goToUrl","2019-03-08T03:09:02.108Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"625","clickButton","2019-03-08T03:09:12.249Z","OK",,"Web","complete",,,,,,,,,,,
"626","insertValue","2019-03-08T03:09:22.249Z","name","name905","Web","complete",,,,,,,,,,,
"626","insertValue","2019-03-08T03:09:25.927Z","surname","surname905","Web","complete",,,,,,,,,,,
"626","insertValue","2019-03-08T03:09:29.994Z","age","age23","Web","complete",,,,,,,,,,,
"626","insertValue","2019-03-08T03:09:31.758Z","type","T2","Web","complete",,,,,,,,,,,
"626","clickButton","2019-03-08T03:09:38.765Z","confirm",,"Web","complete",,,,,,,,,,,
"626","clickButton","2019-03-08T03:09:43.642Z","B3",,"Web","complete",,,,,,,,,,,
"626","clickButton","2019-03-08T03:09:46.521Z","Button6",,"Web","complete",,,,,,,,,,,
"626","openFile","2019-03-08T03:09:49.632Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"626","copy","2019-03-08T03:10:00.581Z",,"value340","Excel","complete",,,,,"A","50",,,,,
"626","paste","2019-03-08T03:10:03.769Z","Special code","value340","Web","complete",,,,,,,,,,,
"626","clickButton","2019-03-08T03:10:08.356Z","OK",,"Web","complete",,,,,,,,,,,
"627","insertValue","2019-03-08T03:10:18.356Z","name","name1876","Web","complete",,,,,,,,,,,
"627","insertValue","2019-03-08T03:10:35.030Z","surname","surname1876","Web","complete",,,,,,,,,,,
"627","insertValue","2019-03-08T03:10:41.630Z","age","age24","Web","complete",,,,,,,,,,,
"627","insertValue","2019-03-08T03:10:44.918Z","type","T4","Web","complete",,,,,,,,,,,
"627","clickButton","2019-03-08T03:10:57.430Z","confirm",,"Web","complete",,,,,,,,,,,
"627","clickButton","2019-03-08T03:11:02.240Z","B5",,"Web","complete",,,,,,,,,,,
"627","insertBoolValue","2019-03-08T03:11:06.694Z","Australian","true","Web","complete",,,,,,,,,,,
"627","clickButton","2019-03-08T03:11:17.002Z","Button6",,"Web","complete",,,,,,,,,,,
"627","openFile","2019-03-08T03:11:18.858Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"627","copy","2019-03-08T03:11:20.950Z",,"value693","Excel","complete",,,,,"B","19",,,,,
"627","paste","2019-03-08T03:11:23.212Z","Special code","value693","Web","complete",,,,,,,,,,,
"627","paste","2019-03-08T03:11:25.995Z","Country","Australia","Web","complete",,,,,,,,,,,
"627","goToUrl","2019-03-08T03:11:27.609Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"627","clickButton","2019-03-08T03:11:38.755Z","Button9",,"Web","complete",,,,,,,,,,,
"627","clickButton","2019-03-08T03:11:41.260Z","OK",,"Web","complete",,,,,,,,,,,
"628","insertValue","2019-03-08T03:11:51.260Z","name","name3705","Web","complete",,,,,,,,,,,
