"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Url","Sheet","FileName","Found"
"436","insertValue","2019-03-07T16:26:14.434Z","name","name1141","Web","complete",,,,,,
"436","insertValue","2019-03-07T16:26:26.496Z","surname","surname1141","Web","complete",,,,,,
"436","insertValue","2019-03-07T16:26:28.075Z","age","29","Web","complete",,,,,,
"436","insertValue","2019-03-07T16:26:31.774Z","type","1","Web","complete",,,,,,
"436","clickButton","2019-03-07T16:26:42.886Z","B1",,"Web","complete",,,,,,
"436","insertValue","2019-03-07T16:26:46.354Z",,"4455","Excel","complete","B","2",,,,
"436","goToUrl","2019-03-07T16:26:49.937Z",,,"Web","complete",,,"www.webpage2.com",,,
"436","copy","2019-03-07T16:26:54.761Z","value2","value4455","Web","complete",,,,,,
"436","paste","2019-03-07T16:26:59.837Z","finalCode","vaue4455","Web","complete",,,,,,
"436","clickButton","2019-03-07T16:27:03.108Z","Cancel",,"Web","complete",,,,,,
"437","insertValue","2019-03-07T16:27:13.108Z","name","name1275","Web","complete",,,,,,
"437","insertValue","2019-03-07T16:27:29.600Z","surname","surname1275","Web","complete",,,,,,
"437","insertValue","2019-03-07T16:27:46.666Z","age","24","Web","complete",,,,,,
"437","insertValue","2019-03-07T16:27:57.147Z","type","4","Web","complete",,,,,,
"437","clickButton","2019-03-07T16:28:06.264Z","B4",,"Web","complete",,,,,,
"437","goToUrl","2019-03-07T16:28:07.919Z",,,"Web","complete",,,"www.webpage.com",,,
"437","clickButton","2019-03-07T16:28:11.321Z","B5",,"Web","complete",,,,,,
"437","insertValue","2019-03-07T16:28:11.321Z","valueX","valuex1275","Web","complete",,,,,,
"437","clickButton","2019-03-07T16:28:15.361Z","OK",,"Web","complete",,,,,,
"438","insertValue","2019-03-07T16:28:25.361Z","name","name1127","Web","complete",,,,,,
"438","insertValue","2019-03-07T16:28:40.652Z","surname","surname1127","Web","complete",,,,,,
"438","insertValue","2019-03-07T16:28:42.057Z","age","42","Web","complete",,,,,,
"438","insertValue","2019-03-07T16:28:52.354Z","type","3","Web","complete",,,,,,
"438","clickButton","2019-03-07T16:29:04.838Z","B4",,"Web","complete",,,,,,
"438","openFile","2019-03-07T16:29:06.593Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"438","findValue","2019-03-07T16:29:08.400Z",,"3162","Excel","complete",,,,,,"true"
"438","copy","2019-03-07T16:29:11.721Z",,"value1127","Excel","complete","B","1",,,,
"438","paste","2019-03-07T16:29:14.812Z",,"vaue1127","Excel","complete","C","2",,,,
"438","paste","2019-03-07T16:29:17.255Z","finalCode","vaue1127","Web","complete",,,,,,
"438","clickButton","2019-03-07T16:29:21.304Z","OK",,"Web","complete",,,,,,
"439","insertValue","2019-03-07T16:29:31.304Z","name","name2843","Web","complete",,,,,,
"439","insertValue","2019-03-07T16:29:40.137Z","surname","surname2843","Web","complete",,,,,,
"439","insertValue","2019-03-07T16:29:47.968Z","age","36","Web","complete",,,,,,
"439","insertValue","2019-03-07T16:29:55.100Z","type","4","Web","complete",,,,,,
"439","clickButton","2019-03-07T16:30:05.818Z","B4",,"Web","complete",,,,,,
"439","goToUrl","2019-03-07T16:30:07.923Z",,,"Web","complete",,,"www.webpage.com",,,
"439","clickButton","2019-03-07T16:30:11.720Z","B5",,"Web","complete",,,,,,
"439","insertValue","2019-03-07T16:30:17.495Z","valueX","valuex2843","Web","complete",,,,,,
"439","clickButton","2019-03-07T16:30:19.804Z","OK",,"Web","complete",,,,,,
"440","insertValue","2019-03-07T16:30:29.804Z","name","name666","Web","complete",,,,,,
"440","insertValue","2019-03-07T16:30:34.711Z","surname","surname666","Web","complete",,,,,,
"440","insertValue","2019-03-07T16:30:40.629Z","age","20","Web","complete",,,,,,
"440","insertValue","2019-03-07T16:30:44.852Z","type","3","Web","complete",,,,,,
"440","clickButton","2019-03-07T16:30:56.827Z","B4",,"Web","complete",,,,,,
"440","goToUrl","2019-03-07T16:31:00.395Z",,,"Web","complete",,,"www.webpage.com",,,
"440","clickButton","2019-03-07T16:31:04.287Z","B5",,"Web","complete",,,,,,
"440","insertValue","2019-03-07T16:31:17.430Z","valueX","valuex666","Web","complete",,,,,,
"440","clickButton","2019-03-07T16:31:19.852Z","Cancel",,"Web","complete",,,,,,
"441","insertValue","2019-03-07T16:31:29.852Z","name","name2248","Web","complete",,,,,,
"441","insertValue","2019-03-07T16:31:35.400Z","surname","surname2248","Web","complete",,,,,,
"441","insertValue","2019-03-07T16:31:45.517Z","age","26","Web","complete",,,,,,
"441","insertValue","2019-03-07T16:31:56.773Z","type","4","Web","complete",,,,,,
"441","clickButton","2019-03-07T16:32:01.990Z","B4",,"Web","complete",,,,,,
"441","openFile","2019-03-07T16:32:04.776Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"441","findValue","2019-03-07T16:32:06.510Z",,"3271","Excel","complete",,,,,,"false"
"441","copy","2019-03-07T16:32:11.121Z",,"value2248","Excel","complete","B","1",,,,
"441","paste","2019-03-07T16:32:13.273Z","finalCode","vaue2248","Web","complete",,,,,,
"441","clickButton","2019-03-07T16:32:16.184Z","OK",,"Web","complete",,,,,,
"442","insertValue","2019-03-07T16:32:26.184Z","name","name1768","Web","complete",,,,,,
"442","insertValue","2019-03-07T16:32:38.840Z","surname","surname1768","Web","complete",,,,,,
"442","insertValue","2019-03-07T16:32:42.362Z","age","28","Web","complete",,,,,,
"442","insertValue","2019-03-07T16:32:51.045Z","type","1","Web","complete",,,,,,
"442","clickButton","2019-03-07T16:33:02.230Z","B1",,"Web","complete",,,,,,
"442","insertValue","2019-03-07T16:33:03.646Z",,"3177","Excel","complete","B","27",,,,
"442","goToUrl","2019-03-07T16:33:12.555Z",,,"Web","complete",,,"www.webpage2.com",,,
"442","copy","2019-03-07T16:33:21.696Z","value2","value3177","Web","complete",,,,,,
"442","paste","2019-03-07T16:33:24.445Z","finalCode","vaue3177","Web","complete",,,,,,
"442","clickButton","2019-03-07T16:33:28.998Z","Cancel",,"Web","complete",,,,,,
"443","insertValue","2019-03-07T16:33:38.998Z","name","name615","Web","complete",,,,,,
"443","insertValue","2019-03-07T16:33:46.212Z","surname","surname615","Web","complete",,,,,,
"443","insertValue","2019-03-07T16:33:56.467Z","age","24","Web","complete",,,,,,
"443","insertValue","2019-03-07T16:34:11.123Z","type","3","Web","complete",,,,,,
"443","clickButton","2019-03-07T16:34:17.957Z","B4",,"Web","complete",,,,,,
"443","goToUrl","2019-03-07T16:34:21.284Z",,,"Web","complete",,,"www.webpage.com",,,
"443","clickButton","2019-03-07T16:34:26.572Z","B5",,"Web","complete",,,,,,
"443","insertValue","2019-03-07T16:34:35.202Z","valueX","valuex615","Web","complete",,,,,,
"443","clickButton","2019-03-07T16:34:38.344Z","Cancel",,"Web","complete",,,,,,
"444","insertValue","2019-03-07T16:34:48.344Z","name","name2058","Web","complete",,,,,,
"444","insertValue","2019-03-07T16:34:54.577Z","surname","surname2058","Web","complete",,,,,,
"444","insertValue","2019-03-07T16:34:54.577Z","age","25","Web","complete",,,,,,
"444","insertValue","2019-03-07T16:35:05.609Z","type","1","Web","complete",,,,,,
"444","clickButton","2019-03-07T16:35:08.044Z","B1",,"Web","complete",,,,,,
"444","insertValue","2019-03-07T16:35:09.771Z",,"4365","Excel","complete","B","28",,,,
"444","goToUrl","2019-03-07T16:35:17.119Z",,,"Web","complete",,,"www.webpage2.com",,,
"444","copy","2019-03-07T16:35:20.089Z","value2","value4365","Web","complete",,,,,,
"444","paste","2019-03-07T16:35:23.134Z","finalCode","vaue4365","Web","complete",,,,,,
"444","clickButton","2019-03-07T16:35:26.585Z","OK",,"Web","complete",,,,,,
"445","insertValue","2019-03-07T16:35:36.585Z","name","name2068","Web","complete",,,,,,
"445","insertValue","2019-03-07T16:35:48.668Z","surname","surname2068","Web","complete",,,,,,
"445","insertValue","2019-03-07T16:35:57.926Z","age","21","Web","complete",,,,,,
"445","insertValue","2019-03-07T16:36:14.786Z","type","4","Web","complete",,,,,,
"445","clickButton","2019-03-07T16:36:26.610Z","B4",,"Web","complete",,,,,,
"445","goToUrl","2019-03-07T16:36:29.917Z",,,"Web","complete",,,"www.webpage.com",,,
"445","clickButton","2019-03-07T16:36:34.602Z","B5",,"Web","complete",,,,,,
"445","insertValue","2019-03-07T16:36:44.021Z","valueX","valuex2068","Web","complete",,,,,,
"445","clickButton","2019-03-07T16:36:48.491Z","OK",,"Web","complete",,,,,,
"446","insertValue","2019-03-07T16:36:58.491Z","name","name682","Web","complete",,,,,,
"446","insertValue","2019-03-07T16:37:06.312Z","surname","surname682","Web","complete",,,,,,
"446","insertValue","2019-03-07T16:37:17.646Z","age","22","Web","complete",,,,,,
"446","insertValue","2019-03-07T16:37:23.990Z","type","4","Web","complete",,,,,,
"446","clickButton","2019-03-07T16:37:34.029Z","B4",,"Web","complete",,,,,,
"446","goToUrl","2019-03-07T16:37:36.046Z",,,"Web","complete",,,"www.webpage.com",,,
"446","clickButton","2019-03-07T16:37:37.144Z","B5",,"Web","complete",,,,,,
"446","insertValue","2019-03-07T16:37:46.955Z","valueX","valuex682","Web","complete",,,,,,
"446","clickButton","2019-03-07T16:37:50.658Z","Cancel",,"Web","complete",,,,,,
"447","insertValue","2019-03-07T16:38:00.658Z","name","name1018","Web","complete",,,,,,
"447","insertValue","2019-03-07T16:38:03.806Z","surname","surname1018","Web","complete",,,,,,
"447","insertValue","2019-03-07T16:38:10.586Z","age","27","Web","complete",,,,,,
"447","insertValue","2019-03-07T16:38:18.578Z","type","1","Web","complete",,,,,,
"447","clickButton","2019-03-07T16:38:23.544Z","B1",,"Web","complete",,,,,,
"447","insertValue","2019-03-07T16:38:26.304Z",,"2690","Excel","complete","B","38",,,,
"447","goToUrl","2019-03-07T16:38:34.032Z",,,"Web","complete",,,"www.webpage2.com",,,
"447","copy","2019-03-07T16:38:55.483Z","value2","value2690","Web","complete",,,,,,
"447","paste","2019-03-07T16:38:58.060Z",,"vaue2690","Excel","complete","C","2",,,,
"447","clickButton","2019-03-07T16:39:01.031Z","OK",,"Web","complete",,,,,,
"448","insertValue","2019-03-07T16:39:11.031Z","name","name490","Web","complete",,,,,,
"448","insertValue","2019-03-07T16:39:19.906Z","surname","surname490","Web","complete",,,,,,
"448","insertValue","2019-03-07T16:39:27.042Z","age","25","Web","complete",,,,,,
"448","insertValue","2019-03-07T16:39:35.657Z","type","3","Web","complete",,,,,,
"448","clickButton","2019-03-07T16:39:43.331Z","B4",,"Web","complete",,,,,,
"448","goToUrl","2019-03-07T16:39:48.338Z",,,"Web","complete",,,"www.webpage.com",,,
"448","clickButton","2019-03-07T16:39:50.717Z","B5",,"Web","complete",,,,,,
"448","insertValue","2019-03-07T16:40:03.025Z","valueX","valuex490","Web","complete",,,,,,
"448","clickButton","2019-03-07T16:40:04.688Z","OK",,"Web","complete",,,,,,
"449","insertValue","2019-03-07T16:40:14.688Z","name","name34","Web","complete",,,,,,
"449","insertValue","2019-03-07T16:40:22.971Z","surname","surname34","Web","complete",,,,,,
"449","insertValue","2019-03-07T16:40:33.670Z","age","50","Web","complete",,,,,,
"449","insertValue","2019-03-07T16:40:40.984Z","type","4","Web","complete",,,,,,
"449","clickButton","2019-03-07T16:40:47.918Z","B4",,"Web","complete",,,,,,
"449","goToUrl","2019-03-07T16:40:51.362Z",,,"Web","complete",,,"www.webpage.com",,,
"449","clickButton","2019-03-07T16:40:54.821Z","B5",,"Web","complete",,,,,,
"449","insertValue","2019-03-07T16:40:59.123Z","valueX","valuex34","Web","complete",,,,,,
"449","clickButton","2019-03-07T16:41:02.506Z","OK",,"Web","complete",,,,,,
"450","insertValue","2019-03-07T16:41:12.506Z","name","name114","Web","complete",,,,,,
"450","insertValue","2019-03-07T16:41:21.529Z","surname","surname114","Web","complete",,,,,,
"450","insertValue","2019-03-07T16:41:21.529Z","age","35","Web","complete",,,,,,
"450","insertValue","2019-03-07T16:41:28.961Z","type","4","Web","complete",,,,,,
"450","clickButton","2019-03-07T16:41:36.261Z","B4",,"Web","complete",,,,,,
"450","goToUrl","2019-03-07T16:41:37.457Z",,,"Web","complete",,,"www.webpage.com",,,
"450","clickButton","2019-03-07T16:41:37.898Z","B5",,"Web","complete",,,,,,
"450","insertValue","2019-03-07T16:41:48.043Z","valueX","valuex114","Web","complete",,,,,,
"450","clickButton","2019-03-07T16:41:50.851Z","Cancel",,"Web","complete",,,,,,
"451","insertValue","2019-03-07T16:42:00.851Z","name","name2569","Web","complete",,,,,,
"451","insertValue","2019-03-07T16:42:01.313Z","surname","surname2569","Web","complete",,,,,,
"451","insertValue","2019-03-07T16:42:14.736Z","age","18","Web","complete",,,,,,
"451","insertValue","2019-03-07T16:42:20.989Z","type","1","Web","complete",,,,,,
"451","clickButton","2019-03-07T16:42:26.267Z","B1",,"Web","complete",,,,,,
"451","insertValue","2019-03-07T16:42:27.845Z",,"3899","Excel","complete","B","7",,,,
"451","goToUrl","2019-03-07T16:42:31.819Z",,,"Web","complete",,,"www.webpage2.com",,,
"451","copy","2019-03-07T16:42:39.384Z","value2","value3899","Web","complete",,,,,,
"451","paste","2019-03-07T16:42:43.031Z","finalCode","vaue3899","Web","complete",,,,,,
"451","clickButton","2019-03-07T16:42:44.655Z","OK",,"Web","complete",,,,,,
"452","insertValue","2019-03-07T16:42:54.655Z","name","name2012","Web","complete",,,,,,
"452","insertValue","2019-03-07T16:43:02.373Z","surname","surname2012","Web","complete",,,,,,
"452","insertValue","2019-03-07T16:43:20.836Z","age","44","Web","complete",,,,,,
"452","insertValue","2019-03-07T16:43:23.438Z","type","1","Web","complete",,,,,,
"452","clickButton","2019-03-07T16:43:30.870Z","B1",,"Web","complete",,,,,,
"452","insertValue","2019-03-07T16:43:34.737Z",,"4597","Excel","complete","B","35",,,,
"452","goToUrl","2019-03-07T16:43:41.952Z",,,"Web","complete",,,"www.webpage2.com",,,
"452","copy","2019-03-07T16:43:46.919Z","value2","value4597","Web","complete",,,,,,
"452","paste","2019-03-07T16:43:50.765Z",,"vaue4597","Excel","complete","C","2",,,,
"452","paste","2019-03-07T16:43:51.089Z","finalCode","vaue4597","Web","complete",,,,,,
"452","clickButton","2019-03-07T16:43:53.968Z","Cancel",,"Web","complete",,,,,,
"453","insertValue","2019-03-07T16:44:03.968Z","name","name2996","Web","complete",,,,,,
"453","insertValue","2019-03-07T16:44:10.602Z","surname","surname2996","Web","complete",,,,,,
"453","insertValue","2019-03-07T16:44:18.723Z","age","25","Web","complete",,,,,,
"453","insertValue","2019-03-07T16:44:25.838Z","type","1","Web","complete",,,,,,
"453","clickButton","2019-03-07T16:44:34.348Z","B1",,"Web","complete",,,,,,
"453","insertValue","2019-03-07T16:44:34.682Z",,"2518","Excel","complete","B","17",,,,
"453","goToUrl","2019-03-07T16:44:36.708Z",,,"Web","complete",,,"www.webpage2.com",,,
"453","copy","2019-03-07T16:44:41.662Z","value2","value2518","Web","complete",,,,,,
"453","paste","2019-03-07T16:44:44.122Z",,"vaue2518","Excel","complete","C","2",,,,
"453","paste","2019-03-07T16:44:46.677Z","finalCode","vaue2518","Web","complete",,,,,,
"453","clickButton","2019-03-07T16:44:49.667Z","Cancel",,"Web","complete",,,,,,
"454","insertValue","2019-03-07T16:44:59.667Z","name","name1310","Web","complete",,,,,,
"454","insertValue","2019-03-07T16:45:05.441Z","surname","surname1310","Web","complete",,,,,,
"454","insertValue","2019-03-07T16:45:17.027Z","age","21","Web","complete",,,,,,
"454","insertValue","2019-03-07T16:45:23.883Z","type","1","Web","complete",,,,,,
"454","clickButton","2019-03-07T16:45:39.198Z","B1",,"Web","complete",,,,,,
"454","insertValue","2019-03-07T16:45:41.602Z",,"2194","Excel","complete","B","35",,,,
"454","goToUrl","2019-03-07T16:45:54.435Z",,,"Web","complete",,,"www.webpage2.com",,,
"454","copy","2019-03-07T16:46:03.060Z","value2","value2194","Web","complete",,,,,,
"454","paste","2019-03-07T16:46:05.957Z","finalCode","vaue2194","Web","complete",,,,,,
"454","clickButton","2019-03-07T16:46:08.422Z","Cancel",,"Web","complete",,,,,,
"455","insertValue","2019-03-07T16:46:18.422Z","name","name1174","Web","complete",,,,,,
"455","insertValue","2019-03-07T16:46:26.995Z","surname","surname1174","Web","complete",,,,,,
"455","insertValue","2019-03-07T16:46:37.988Z","age","24","Web","complete",,,,,,
"455","insertValue","2019-03-07T16:46:47.698Z","type","3","Web","complete",,,,,,
"455","clickButton","2019-03-07T16:46:58.359Z","B4",,"Web","complete",,,,,,
"455","openFile","2019-03-07T16:47:00.444Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"455","findValue","2019-03-07T16:47:03.508Z",,"1439","Excel","complete",,,,,,"true"
"455","copy","2019-03-07T16:47:09.337Z",,"value1174","Excel","complete","B","1",,,,
"455","paste","2019-03-07T16:47:10.291Z",,"vaue1174","Excel","complete","C","2",,,,
"455","clickButton","2019-03-07T16:47:12.681Z","Cancel",,"Web","complete",,,,,,
"456","insertValue","2019-03-07T16:47:22.681Z","name","name2431","Web","complete",,,,,,
"456","insertValue","2019-03-07T16:47:37.980Z","surname","surname2431","Web","complete",,,,,,
"456","insertValue","2019-03-07T16:47:44.165Z","age","25","Web","complete",,,,,,
"456","insertValue","2019-03-07T16:47:52.543Z","type","3","Web","complete",,,,,,
"456","clickButton","2019-03-07T16:48:07.545Z","B4",,"Web","complete",,,,,,
"456","openFile","2019-03-07T16:48:11.724Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"456","findValue","2019-03-07T16:48:15.340Z",,"4954","Excel","complete",,,,,,"false"
"456","copy","2019-03-07T16:48:19.087Z",,"value2431","Excel","complete","B","1",,,,
"456","paste","2019-03-07T16:48:22.580Z",,"vaue2431","Excel","complete","C","2",,,,
"456","paste","2019-03-07T16:48:25.641Z","finalCode","vaue2431","Web","complete",,,,,,
"456","clickButton","2019-03-07T16:48:28.403Z","OK",,"Web","complete",,,,,,
"457","insertValue","2019-03-07T16:48:38.403Z","name","name2323","Web","complete",,,,,,
"457","insertValue","2019-03-07T16:48:48.940Z","surname","surname2323","Web","complete",,,,,,
"457","insertValue","2019-03-07T16:49:01.041Z","age","19","Web","complete",,,,,,
"457","insertValue","2019-03-07T16:49:04.886Z","type","2","Web","complete",,,,,,
"457","clickButton","2019-03-07T16:49:09.673Z","B1",,"Web","complete",,,,,,
"457","insertValue","2019-03-07T16:49:13.554Z",,"2207","Excel","complete","B","12",,,,
"457","goToUrl","2019-03-07T16:49:21.086Z",,,"Web","complete",,,"www.webpage2.com",,,
"457","copy","2019-03-07T16:49:27.736Z","value2","value2207","Web","complete",,,,,,
"457","paste","2019-03-07T16:49:29.945Z","finalCode","vaue2207","Web","complete",,,,,,
"457","clickButton","2019-03-07T16:49:33.266Z","OK",,"Web","complete",,,,,,
"458","insertValue","2019-03-07T16:49:43.266Z","name","name1768","Web","complete",,,,,,
"458","insertValue","2019-03-07T16:49:49.211Z","surname","surname1768","Web","complete",,,,,,
"458","insertValue","2019-03-07T16:49:57.513Z","age","35","Web","complete",,,,,,
"458","insertValue","2019-03-07T16:50:05.787Z","type","1","Web","complete",,,,,,
