"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Url","Column","Row"
"148","goToUrl","2019-02-21T10:12:44.061Z",,,"Web","complete",,,"www.webpage.com",,
"148","insertValue","2019-02-21T10:12:52.463Z","username","Frank01","Web","complete",,,,,
"148","insertValue","2019-02-21T10:13:03.575Z","password","LittleFrank123","Web","complete",,,,,
"148","clickButton","2019-02-21T10:13:11.816Z","confirm",,"Web","complete",,,,,
"148","waitResponse","2019-02-21T10:13:14.385Z",,,"Web","complete",,,"www.webpage.com/ok",,
"148","clickButton","2019-02-21T10:13:24.247Z","Button1",,"Web","complete",,,,,
"148","clickButton","2019-02-21T10:13:27.154Z","B2",,"Web","complete",,,,,
"148","insertValue","2019-02-21T10:13:30.516Z","Constant","182381","Web","complete",,,,,
"148","copy","2019-02-21T10:13:33.370Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"148","paste","2019-02-21T10:13:38.186Z","Special code","Au 58124829 XT","Web","complete",,,,,
"148","copy","2019-02-21T10:13:40.665Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"148","paste","2019-02-21T10:13:44.366Z","Area","Melbourne 123","Web","complete",,,,,
"148","clickButton","2019-02-21T10:13:46.836Z","OK",,"Web","complete",,,,,
"149","insertValue","2019-02-21T10:13:56.836Z","userID","ID1453","Web","complete",,,,,
"149","openFile","2019-02-21T10:14:01.309Z",,,"Excel","complete","Sheet1","data.xls",,,
"149","goToUrl","2019-02-21T10:14:14.194Z",,,"Web","complete",,,"www.webpage.com",,
"149","insertValue","2019-02-21T10:14:14.828Z","username","Frank01","Web","complete",,,,,
"149","insertValue","2019-02-21T10:14:39.470Z","password","LittleFrank123","Web","complete",,,,,
"149","clickButton","2019-02-21T10:14:41.606Z","confirm",,"Web","complete",,,,,
"149","waitResponse","2019-02-21T10:14:45.280Z",,,"Web","complete",,,"www.webpage.com/ok",,
"149","clickButton","2019-02-21T10:14:54.902Z","Button1",,"Web","complete",,,,,
"149","clickButton","2019-02-21T10:14:58.274Z","B2",,"Web","complete",,,,,
"149","insertValue","2019-02-21T10:15:01.918Z","Constant","182381","Web","complete",,,,,
"149","copy","2019-02-21T10:15:06.357Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"149","paste","2019-02-21T10:15:07.415Z","Special code","Au 58124829 XT","Web","complete",,,,,
"149","copy","2019-02-21T10:15:09.644Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"149","paste","2019-02-21T10:15:13.895Z","Area","Melbourne 123","Web","complete",,,,,
"149","clickButton","2019-02-21T10:15:15.522Z","OK",,"Web","complete",,,,,
"150","insertValue","2019-02-21T10:15:25.522Z","userID","ID797","Web","complete",,,,,
"150","openFile","2019-02-21T10:15:41.509Z",,,"Excel","complete","Sheet1","data.xls",,,
"150","goToUrl","2019-02-21T10:15:41.509Z",,,"Web","complete",,,"www.webpage.com",,
"150","insertValue","2019-02-21T10:15:48.042Z","username","Frank01","Web","complete",,,,,
"150","insertValue","2019-02-21T10:15:56.698Z","password","LittleFrank123","Web","complete",,,,,
"150","clickButton","2019-02-21T10:16:07.158Z","confirm",,"Web","complete",,,,,
"150","waitResponse","2019-02-21T10:16:09.041Z",,,"Web","complete",,,"www.webpage.com/ok",,
"150","clickButton","2019-02-21T10:16:17.727Z","Button1",,"Web","complete",,,,,
"150","clickButton","2019-02-21T10:16:20.001Z","B2",,"Web","complete",,,,,
"150","insertValue","2019-02-21T10:16:24.350Z","Constant","182381","Web","complete",,,,,
"150","copy","2019-02-21T10:16:26.394Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"150","paste","2019-02-21T10:16:29.963Z","Special code","Au 58124829 XT","Web","complete",,,,,
"150","copy","2019-02-21T10:16:33.485Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"150","paste","2019-02-21T10:16:36.645Z","Area","Melbourne 123","Web","complete",,,,,
"150","clickButton","2019-02-21T10:16:39.947Z","OK",,"Web","complete",,,,,
"151","insertValue","2019-02-21T10:16:49.947Z","userID","ID721","Web","complete",,,,,
"151","openFile","2019-02-21T10:17:00.682Z",,,"Excel","complete","Sheet1","data.xls",,,
"151","goToUrl","2019-02-21T10:17:00.682Z",,,"Web","complete",,,"www.webpage.com",,
"151","insertValue","2019-02-21T10:17:05.996Z","username","Frank01","Web","complete",,,,,
"151","insertValue","2019-02-21T10:17:16.088Z","password","LittleFrank123","Web","complete",,,,,
"151","clickButton","2019-02-21T10:17:16.088Z","confirm",,"Web","complete",,,,,
"151","waitResponse","2019-02-21T10:17:18.343Z",,,"Web","complete",,,"www.webpage.com/ok",,
"151","clickButton","2019-02-21T10:17:29.741Z","Button1",,"Web","complete",,,,,
"151","clickButton","2019-02-21T10:17:32.446Z","B2",,"Web","complete",,,,,
"151","insertValue","2019-02-21T10:17:35.272Z","Constant","182381","Web","complete",,,,,
"151","copy","2019-02-21T10:17:39.110Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"151","paste","2019-02-21T10:17:41.404Z","Special code","Au 58124829 XT","Web","complete",,,,,
"151","copy","2019-02-21T10:17:44.176Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"151","paste","2019-02-21T10:17:45.927Z","Area","Melbourne 123","Web","complete",,,,,
"151","clickButton","2019-02-21T10:17:49.667Z","OK",,"Web","complete",,,,,
"152","insertValue","2019-02-21T10:17:59.667Z","userID","ID1923","Web","complete",,,,,
"152","openFile","2019-02-21T10:18:11.083Z",,,"Excel","complete","Sheet1","data.xls",,,
"152","goToUrl","2019-02-21T10:18:25.158Z",,,"Web","complete",,,"www.webpage.com",,
"152","insertValue","2019-02-21T10:18:28.570Z","username","Frank01","Web","complete",,,,,
"152","insertValue","2019-02-21T10:18:36.884Z","password","LittleFrank123","Web","complete",,,,,
"152","clickButton","2019-02-21T10:18:47.011Z","confirm",,"Web","complete",,,,,
"152","waitResponse","2019-02-21T10:18:48.495Z",,,"Web","complete",,,"www.webpage.com/ok",,
"152","clickButton","2019-02-21T10:19:03.233Z","Button1",,"Web","complete",,,,,
"152","clickButton","2019-02-21T10:19:05.318Z","B2",,"Web","complete",,,,,
"152","insertValue","2019-02-21T10:19:06.778Z","Constant","182381","Web","complete",,,,,
"152","copy","2019-02-21T10:19:10.387Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"152","paste","2019-02-21T10:19:13.836Z","Special code","Au 58124829 XT","Web","complete",,,,,
"152","copy","2019-02-21T10:19:16.309Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"152","paste","2019-02-21T10:19:19.960Z","Area","Melbourne 123","Web","complete",,,,,
"152","clickButton","2019-02-21T10:19:21.036Z","OK",,"Web","complete",,,,,
"153","insertValue","2019-02-21T10:19:31.036Z","userID","ID537","Web","complete",,,,,
"153","openFile","2019-02-21T10:19:32.128Z",,,"Excel","complete","Sheet1","data.xls",,,
"153","goToUrl","2019-02-21T10:19:38.827Z",,,"Web","complete",,,"www.webpage.com",,
"153","insertValue","2019-02-21T10:19:46.755Z","username","Frank01","Web","complete",,,,,
"153","insertValue","2019-02-21T10:19:58.470Z","password","LittleFrank123","Web","complete",,,,,
"153","clickButton","2019-02-21T10:20:11.481Z","confirm",,"Web","complete",,,,,
"153","waitResponse","2019-02-21T10:20:13.007Z",,,"Web","complete",,,"www.webpage.com/ok",,
"153","clickButton","2019-02-21T10:20:19.588Z","Button1",,"Web","complete",,,,,
"153","clickButton","2019-02-21T10:20:22.667Z","B2",,"Web","complete",,,,,
"153","insertValue","2019-02-21T10:20:25.809Z","Constant","182381","Web","complete",,,,,
"153","copy","2019-02-21T10:20:29.754Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"153","paste","2019-02-21T10:20:33.593Z","Special code","Au 58124829 XT","Web","complete",,,,,
"153","copy","2019-02-21T10:20:37.238Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"153","paste","2019-02-21T10:20:40.028Z","Area","Melbourne 123","Web","complete",,,,,
"153","clickButton","2019-02-21T10:20:43.795Z","OK",,"Web","complete",,,,,
"154","insertValue","2019-02-21T10:20:53.795Z","userID","ID1914","Web","complete",,,,,
"154","openFile","2019-02-21T10:21:00.985Z",,,"Excel","complete","Sheet1","data.xls",,,
"154","goToUrl","2019-02-21T10:21:03.381Z",,,"Web","complete",,,"www.webpage.com",,
"154","insertValue","2019-02-21T10:21:03.381Z","username","Frank01","Web","complete",,,,,
"154","insertValue","2019-02-21T10:21:21.754Z","password","LittleFrank123","Web","complete",,,,,
"154","clickButton","2019-02-21T10:21:31.832Z","confirm",,"Web","complete",,,,,
"154","waitResponse","2019-02-21T10:21:33.997Z",,,"Web","complete",,,"www.webpage.com/ok",,
"154","clickButton","2019-02-21T10:21:33.997Z","Button1",,"Web","complete",,,,,
"154","clickButton","2019-02-21T10:21:35.494Z","B2",,"Web","complete",,,,,
"154","insertValue","2019-02-21T10:21:37.029Z","Constant","182381","Web","complete",,,,,
"154","copy","2019-02-21T10:21:39.076Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"154","paste","2019-02-21T10:21:41.057Z","Special code","Au 58124829 XT","Web","complete",,,,,
"154","copy","2019-02-21T10:21:46.448Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"154","paste","2019-02-21T10:21:47.374Z","Area","Melbourne 123","Web","complete",,,,,
"154","clickButton","2019-02-21T10:21:50.933Z","OK",,"Web","complete",,,,,
"155","insertValue","2019-02-21T10:22:00.933Z","userID","ID454","Web","complete",,,,,
"155","openFile","2019-02-21T10:22:11.921Z",,,"Excel","complete","Sheet1","data.xls",,,
"155","goToUrl","2019-02-21T10:22:26.431Z",,,"Web","complete",,,"www.webpage.com",,
"155","insertValue","2019-02-21T10:22:35.986Z","username","Frank01","Web","complete",,,,,
"155","insertValue","2019-02-21T10:22:46.928Z","password","LittleFrank123","Web","complete",,,,,
"155","clickButton","2019-02-21T10:22:50.402Z","confirm",,"Web","complete",,,,,
"155","waitResponse","2019-02-21T10:22:54.560Z",,,"Web","complete",,,"www.webpage.com/ok",,
"155","clickButton","2019-02-21T10:22:58.054Z","Button1",,"Web","complete",,,,,
"155","clickButton","2019-02-21T10:22:59.594Z","B2",,"Web","complete",,,,,
"155","insertValue","2019-02-21T10:23:03.523Z","Constant","182381","Web","complete",,,,,
"155","copy","2019-02-21T10:23:07.949Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"155","paste","2019-02-21T10:23:09.971Z","Special code","Au 58124829 XT","Web","complete",,,,,
"155","copy","2019-02-21T10:23:13.490Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"155","paste","2019-02-21T10:23:16.955Z","Area","Melbourne 123","Web","complete",,,,,
"155","clickButton","2019-02-21T10:23:22.260Z","OK",,"Web","complete",,,,,
"156","insertValue","2019-02-21T10:23:32.260Z","userID","ID76","Web","complete",,,,,
"156","openFile","2019-02-21T10:23:32.260Z",,,"Excel","complete","Sheet1","data.xls",,,
"156","goToUrl","2019-02-21T10:23:44.736Z",,,"Web","complete",,,"www.webpage.com",,
"156","insertValue","2019-02-21T10:24:00.351Z","username","Frank01","Web","complete",,,,,
"156","insertValue","2019-02-21T10:24:06.513Z","password","LittleFrank123","Web","complete",,,,,
"156","clickButton","2019-02-21T10:24:09.664Z","confirm",,"Web","complete",,,,,
"156","waitResponse","2019-02-21T10:24:13.728Z",,,"Web","complete",,,"www.webpage.com/ok",,
"156","clickButton","2019-02-21T10:24:17.361Z","Button1",,"Web","complete",,,,,
"156","clickButton","2019-02-21T10:24:20.553Z","B2",,"Web","complete",,,,,
"156","insertValue","2019-02-21T10:24:23.219Z","Constant","182381","Web","complete",,,,,
"156","copy","2019-02-21T10:24:26.631Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"156","paste","2019-02-21T10:24:29.917Z","Special code","Au 58124829 XT","Web","complete",,,,,
"156","copy","2019-02-21T10:24:33.264Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"156","paste","2019-02-21T10:24:35.186Z","Area","Melbourne 123","Web","complete",,,,,
"156","clickButton","2019-02-21T10:24:38.715Z","OK",,"Web","complete",,,,,
"157","insertValue","2019-02-21T10:24:48.715Z","userID","ID872","Web","complete",,,,,
"157","openFile","2019-02-21T10:24:54.699Z",,,"Excel","complete","Sheet1","data.xls",,,
"157","goToUrl","2019-02-21T10:25:09.029Z",,,"Web","complete",,,"www.webpage.com",,
"157","insertValue","2019-02-21T10:25:15.993Z","username","Frank01","Web","complete",,,,,
"157","insertValue","2019-02-21T10:25:27.009Z","password","LittleFrank123","Web","complete",,,,,
"157","clickButton","2019-02-21T10:25:42.422Z","confirm",,"Web","complete",,,,,
"157","waitResponse","2019-02-21T10:25:47.289Z",,,"Web","complete",,,"www.webpage.com/error",,
"157","copy","2019-02-21T10:25:55.339Z","userID","ID872","Web","complete",,,,,
"157","paste","2019-02-21T10:25:57.637Z","newID","ID872","Web","complete",,,,,
"157","clickButton","2019-02-21T10:26:01.167Z","B3",,"Web","complete",,,,,
"157","paste","2019-02-21T10:26:04.862Z",,"ID872","Excel","complete",,,,"A","56"
"157","copy","2019-02-21T10:26:08.296Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"157","paste","2019-02-21T10:26:10.162Z","Area","Melbourne 123","Web","complete",,,,,
"157","clickButton","2019-02-21T10:26:13.069Z","OK",,"Web","complete",,,,,
"158","insertValue","2019-02-21T10:26:23.069Z","userID","ID1750","Web","complete",,,,,
"158","openFile","2019-02-21T10:26:23.069Z",,,"Excel","complete","Sheet1","data.xls",,,
"158","goToUrl","2019-02-21T10:26:37.395Z",,,"Web","complete",,,"www.webpage.com",,
"158","insertValue","2019-02-21T10:26:45.008Z","username","Frank01","Web","complete",,,,,
"158","insertValue","2019-02-21T10:26:46.808Z","password","LittleFrank123","Web","complete",,,,,
"158","clickButton","2019-02-21T10:26:55.009Z","confirm",,"Web","complete",,,,,
"158","waitResponse","2019-02-21T10:26:56.070Z",,,"Web","complete",,,"www.webpage.com/ok",,
"158","clickButton","2019-02-21T10:26:58.001Z","Button1",,"Web","complete",,,,,
"158","clickButton","2019-02-21T10:26:59.840Z","B2",,"Web","complete",,,,,
"158","insertValue","2019-02-21T10:27:01.700Z","Constant","182381","Web","complete",,,,,
"158","copy","2019-02-21T10:27:05.551Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"158","paste","2019-02-21T10:27:09.307Z","Special code","Au 58124829 XT","Web","complete",,,,,
"158","copy","2019-02-21T10:27:11.895Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"158","paste","2019-02-21T10:27:13.536Z","Area","Melbourne 123","Web","complete",,,,,
"158","clickButton","2019-02-21T10:27:16.325Z","OK",,"Web","complete",,,,,
"159","insertValue","2019-02-21T10:27:26.325Z","userID","ID1391","Web","complete",,,,,
"159","openFile","2019-02-21T10:27:27.517Z",,,"Excel","complete","Sheet1","data.xls",,,
"159","goToUrl","2019-02-21T10:27:42.496Z",,,"Web","complete",,,"www.webpage.com",,
"159","insertValue","2019-02-21T10:27:52.429Z","username","Frank01","Web","complete",,,,,
"159","insertValue","2019-02-21T10:28:02.719Z","password","LittleFrank123","Web","complete",,,,,
"159","clickButton","2019-02-21T10:28:15.448Z","confirm",,"Web","complete",,,,,
"159","waitResponse","2019-02-21T10:28:17.855Z",,,"Web","complete",,,"www.webpage.com/ok",,
"159","clickButton","2019-02-21T10:28:22.117Z","Button1",,"Web","complete",,,,,
"159","clickButton","2019-02-21T10:28:26.948Z","B2",,"Web","complete",,,,,
"159","insertValue","2019-02-21T10:28:30.712Z","Constant","182381","Web","complete",,,,,
"159","copy","2019-02-21T10:28:32.485Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"159","paste","2019-02-21T10:28:35.466Z","Special code","Au 58124829 XT","Web","complete",,,,,
"159","copy","2019-02-21T10:28:40.925Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"159","paste","2019-02-21T10:28:44.290Z","Area","Melbourne 123","Web","complete",,,,,
"159","clickButton","2019-02-21T10:28:46.415Z","OK",,"Web","complete",,,,,
"160","insertValue","2019-02-21T10:28:56.415Z","userID","ID146","Web","complete",,,,,
"160","openFile","2019-02-21T10:29:04.225Z",,,"Excel","complete","Sheet1","data.xls",,,
"160","goToUrl","2019-02-21T10:29:10.395Z",,,"Web","complete",,,"www.webpage.com",,
"160","insertValue","2019-02-21T10:29:18.486Z","username","Frank01","Web","complete",,,,,
"160","insertValue","2019-02-21T10:29:28.476Z","password","LittleFrank123","Web","complete",,,,,
"160","clickButton","2019-02-21T10:29:39.619Z","confirm",,"Web","complete",,,,,
"160","waitResponse","2019-02-21T10:29:41.286Z",,,"Web","complete",,,"www.webpage.com/ok",,
"160","clickButton","2019-02-21T10:29:44.079Z","Button1",,"Web","complete",,,,,
"160","clickButton","2019-02-21T10:29:46.189Z","B2",,"Web","complete",,,,,
"160","insertValue","2019-02-21T10:29:49.073Z","Constant","182381","Web","complete",,,,,
"160","copy","2019-02-21T10:29:51.442Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"160","paste","2019-02-21T10:29:55.058Z","Special code","Au 58124829 XT","Web","complete",,,,,
"160","copy","2019-02-21T10:29:56.706Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"160","paste","2019-02-21T10:29:59.087Z","Area","Melbourne 123","Web","complete",,,,,
"160","clickButton","2019-02-21T10:30:01.227Z","OK",,"Web","complete",,,,,
"161","insertValue","2019-02-21T10:30:11.227Z","userID","ID1212","Web","complete",,,,,
"161","openFile","2019-02-21T10:30:16.143Z",,,"Excel","complete","Sheet1","data.xls",,,
"161","goToUrl","2019-02-21T10:30:29.098Z",,,"Web","complete",,,"www.webpage.com",,
"161","insertValue","2019-02-21T10:30:40.266Z","username","Frank01","Web","complete",,,,,
"161","insertValue","2019-02-21T10:30:43.045Z","password","LittleFrank123","Web","complete",,,,,
"161","clickButton","2019-02-21T10:30:48.029Z","confirm",,"Web","complete",,,,,
"161","waitResponse","2019-02-21T10:30:50.640Z",,,"Web","complete",,,"www.webpage.com/ok",,
"161","clickButton","2019-02-21T10:30:59.455Z","Button1",,"Web","complete",,,,,
"161","clickButton","2019-02-21T10:31:04.272Z","B2",,"Web","complete",,,,,
"161","insertValue","2019-02-21T10:31:07.917Z","Constant","182381","Web","complete",,,,,
"161","copy","2019-02-21T10:31:08.686Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"161","paste","2019-02-21T10:31:13.212Z","Special code","Au 58124829 XT","Web","complete",,,,,
"161","copy","2019-02-21T10:31:16.731Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"161","paste","2019-02-21T10:31:19.664Z","Area","Melbourne 123","Web","complete",,,,,
"161","clickButton","2019-02-21T10:31:22.751Z","OK",,"Web","complete",,,,,
"162","insertValue","2019-02-21T10:31:32.751Z","userID","ID433","Web","complete",,,,,
"162","openFile","2019-02-21T10:31:50.886Z",,,"Excel","complete","Sheet1","data.xls",,,
"162","goToUrl","2019-02-21T10:32:00.468Z",,,"Web","complete",,,"www.webpage.com",,
"162","insertValue","2019-02-21T10:32:07.102Z","username","Frank01","Web","complete",,,,,
"162","insertValue","2019-02-21T10:32:16.919Z","password","LittleFrank123","Web","complete",,,,,
"162","clickButton","2019-02-21T10:32:20.697Z","confirm",,"Web","complete",,,,,
"162","waitResponse","2019-02-21T10:32:23.836Z",,,"Web","complete",,,"www.webpage.com/ok",,
"162","clickButton","2019-02-21T10:32:34.759Z","Button1",,"Web","complete",,,,,
"162","clickButton","2019-02-21T10:32:37.999Z","B2",,"Web","complete",,,,,
"162","insertValue","2019-02-21T10:32:39.659Z","Constant","182381","Web","complete",,,,,
