"caseID","eventType","timeStamp","Label","source","lifecycle:transition","Value","Key","ref","FilePath","FileExtension","NameFile","Column","Row"
"237","pressKey","2019-03-05T15:47:50.740Z",,"Web","complete",,"enter",,,,,,
"237","clickButton","2019-03-05T15:47:54.239Z","update","Web","complete",,,"ID469",,,,,
"237","insertValue","2019-03-05T15:47:57.216Z","address","Web","complete","addA1400addB937",,,,,,,
"237","insertValue","2019-03-05T15:48:06.941Z","country","Web","complete","Australia",,,,,,,
"237","openFile","2019-03-05T15:48:21.491Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID469",,
"237","copy","2019-03-05T15:48:25.933Z","address","Web","complete","addB937",,,,,,,
"237","paste","2019-03-05T15:48:30.396Z",,"Excel","complete","addB937",,,,,,"A","5"
"237","saveFile","2019-03-05T15:48:33.320Z","save","Excel","complete",,,,,,,,
"237","clickButton","2019-03-05T15:48:36.181Z","ConfirmWithFile","Web","complete",,,,,,,,
"238","clickButton","2019-03-05T15:48:49.687Z","Clients","Web","complete",,,,,,,,
"238","insertValue","2019-03-05T15:48:51.400Z","clientID","Web","complete","ID811",,,,,,,
"238","pressKey","2019-03-05T15:49:02.495Z",,"Web","complete",,"enter",,,,,,
"238","clickButton","2019-03-05T15:49:05.722Z","update","Web","complete",,,"ID811",,,,,
"238","insertValue","2019-03-05T15:49:08.934Z","address","Web","complete","addA139addB391",,,,,,,
"238","insertValue","2019-03-05T15:49:15.409Z","country","Web","complete","Country163",,,,,,,
"238","clickButton","2019-03-05T15:49:15.409Z","UnbindFile","Web","complete",,,,,,,,
"238","clickButton","2019-03-05T15:49:18.094Z","OK","Web","complete",,,,,,,,
"238","clickButton","2019-03-05T15:49:23.065Z","Confirm","Web","complete",,,,,,,,
"239","clickButton","2019-03-05T15:49:34.358Z","Clients","Web","complete",,,,,,,,
"239","insertValue","2019-03-05T15:49:36.423Z","clientID","Web","complete","ID378",,,,,,,
"239","pressKey","2019-03-05T15:49:47.547Z",,"Web","complete",,"enter",,,,,,
"239","clickButton","2019-03-05T15:49:51.943Z","update","Web","complete",,,"ID378",,,,,
"239","insertValue","2019-03-05T15:49:53.125Z","address","Web","complete","addA1398addB1981",,,,,,,
"239","insertValue","2019-03-05T15:49:53.125Z","country","Web","complete","Country176",,,,,,,
"239","clickButton","2019-03-05T15:50:00.805Z","UnbindFile","Web","complete",,,,,,,,
"239","clickButton","2019-03-05T15:50:04.345Z","OK","Web","complete",,,,,,,,
"239","clickButton","2019-03-05T15:50:07.051Z","Confirm","Web","complete",,,,,,,,
"240","clickButton","2019-03-05T15:50:20.839Z","Clients","Web","complete",,,,,,,,
"240","insertValue","2019-03-05T15:50:24.423Z","clientID","Web","complete","ID843",,,,,,,
"240","pressKey","2019-03-05T15:50:28.259Z",,"Web","complete",,"enter",,,,,,
"240","clickButton","2019-03-05T15:50:31.535Z","update","Web","complete",,,"ID843",,,,,
"240","insertValue","2019-03-05T15:50:35.492Z","address","Web","complete","addA1649addB174",,,,,,,
"240","insertValue","2019-03-05T15:50:46.017Z","country","Web","complete","Country121",,,,,,,
"240","clickButton","2019-03-05T15:50:46.017Z","UnbindFile","Web","complete",,,,,,,,
"240","clickButton","2019-03-05T15:50:47.745Z","OK","Web","complete",,,,,,,,
"240","clickButton","2019-03-05T15:50:50.406Z","Confirm","Web","complete",,,,,,,,
"241","clickButton","2019-03-05T15:51:03.570Z","Clients","Web","complete",,,,,,,,
"241","insertValue","2019-03-05T15:51:06.248Z","clientID","Web","complete","ID1862",,,,,,,
"241","pressKey","2019-03-05T15:51:06.248Z",,"Web","complete",,"enter",,,,,,
"241","clickButton","2019-03-05T15:51:07.106Z","update","Web","complete",,,"ID1862",,,,,
"241","insertValue","2019-03-05T15:51:08.867Z","address","Web","complete","addA1064addB1341",,,,,,,
"241","insertValue","2019-03-05T15:51:13.571Z","country","Web","complete","Australia",,,,,,,
"241","openFile","2019-03-05T15:51:24.844Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1862",,
"241","copy","2019-03-05T15:51:25.314Z","address","Web","complete","addB1341",,,,,,,
"241","paste","2019-03-05T15:51:31.796Z",,"Excel","complete","addB1341",,,,,,"A","5"
"241","saveFile","2019-03-05T15:51:34.363Z","save","Excel","complete",,,,,,,,
"241","clickButton","2019-03-05T15:51:38.050Z","ConfirmWithFile","Web","complete",,,,,,,,
"242","clickButton","2019-03-05T15:51:52.007Z","Clients","Web","complete",,,,,,,,
"242","insertValue","2019-03-05T15:51:53.634Z","clientID","Web","complete","ID1653",,,,,,,
"242","pressKey","2019-03-05T15:51:53.741Z",,"Web","complete",,"enter",,,,,,
"242","clickButton","2019-03-05T15:51:56.392Z","update","Web","complete",,,"ID1653",,,,,
"242","insertValue","2019-03-05T15:51:59.719Z","address","Web","complete","addA64addB147",,,,,,,
"242","insertValue","2019-03-05T15:52:10.504Z","country","Web","complete","Australia",,,,,,,
"242","openFile","2019-03-05T15:52:15.913Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1653",,
"242","copy","2019-03-05T15:52:27.642Z","address","Web","complete","addB147",,,,,,,
"242","paste","2019-03-05T15:52:32.906Z",,"Excel","complete","addB147",,,,,,"A","5"
"242","saveFile","2019-03-05T15:52:35.157Z","save","Excel","complete",,,,,,,,
"242","clickButton","2019-03-05T15:52:38.839Z","ConfirmWithFile","Web","complete",,,,,,,,
"243","clickButton","2019-03-05T15:52:52.386Z","Clients","Web","complete",,,,,,,,
"243","insertValue","2019-03-05T15:52:56.819Z","clientID","Web","complete","ID1862",,,,,,,
"243","pressKey","2019-03-05T15:53:08.424Z",,"Web","complete",,"enter",,,,,,
"243","clickButton","2019-03-05T15:53:13.289Z","update","Web","complete",,,"ID1862",,,,,
"243","insertValue","2019-03-05T15:53:16.322Z","address","Web","complete","addA702addB1973",,,,,,,
"243","insertValue","2019-03-05T15:53:28.828Z","country","Web","complete","Australia",,,,,,,
"243","openFile","2019-03-05T15:53:37.588Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1862",,
"243","copy","2019-03-05T15:53:54.932Z","address","Web","complete","addB1973",,,,,,,
"243","paste","2019-03-05T15:54:02.912Z",,"Excel","complete","addB1973",,,,,,"A","5"
"243","saveFile","2019-03-05T15:54:06.275Z","save","Excel","complete",,,,,,,,
"243","clickButton","2019-03-05T15:54:10.494Z","ConfirmWithFile","Web","complete",,,,,,,,
"244","clickButton","2019-03-05T15:54:23.689Z","Clients","Web","complete",,,,,,,,
"244","insertValue","2019-03-05T15:54:26.886Z","clientID","Web","complete","ID1396",,,,,,,
"244","pressKey","2019-03-05T15:54:41.326Z",,"Web","complete",,"enter",,,,,,
"244","clickButton","2019-03-05T15:54:45.951Z","update","Web","complete",,,"ID1396",,,,,
"244","insertValue","2019-03-05T15:54:48.991Z","address","Web","complete","addA1315addB1558",,,,,,,
"244","insertValue","2019-03-05T15:55:05.539Z","country","Web","complete","Country76",,,,,,,
"244","clickButton","2019-03-05T15:55:16.477Z","UnbindFile","Web","complete",,,,,,,,
"244","clickButton","2019-03-05T15:55:18.295Z","OK","Web","complete",,,,,,,,
"244","clickButton","2019-03-05T15:55:20.857Z","Confirm","Web","complete",,,,,,,,
"245","clickButton","2019-03-05T15:55:35.951Z","Clients","Web","complete",,,,,,,,
"245","insertValue","2019-03-05T15:55:38.822Z","clientID","Web","complete","ID63",,,,,,,
"245","pressKey","2019-03-05T15:55:49.580Z",,"Web","complete",,"enter",,,,,,
"245","clickButton","2019-03-05T15:55:51.842Z","update","Web","complete",,,"ID63",,,,,
"245","insertValue","2019-03-05T15:55:54.933Z","address","Web","complete","addA1357addB354",,,,,,,
"245","insertValue","2019-03-05T15:55:59.131Z","country","Web","complete","Country14",,,,,,,
"245","clickButton","2019-03-05T15:56:06.363Z","UnbindFile","Web","complete",,,,,,,,
"245","clickButton","2019-03-05T15:56:08.580Z","OK","Web","complete",,,,,,,,
"245","clickButton","2019-03-05T15:56:11.895Z","Confirm","Web","complete",,,,,,,,
"246","clickButton","2019-03-05T15:56:24.762Z","Clients","Web","complete",,,,,,,,
"246","insertValue","2019-03-05T15:56:28.479Z","clientID","Web","complete","ID1722",,,,,,,
"246","pressKey","2019-03-05T15:56:34.797Z",,"Web","complete",,"enter",,,,,,
"246","clickButton","2019-03-05T15:56:37.788Z","update","Web","complete",,,"ID1722",,,,,
"246","insertValue","2019-03-05T15:56:39.542Z","address","Web","complete","addA36addB852",,,,,,,
"246","insertValue","2019-03-05T15:56:50.611Z","country","Web","complete","Australia",,,,,,,
"246","openFile","2019-03-05T15:56:59.379Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1722",,
"246","copy","2019-03-05T15:57:05.050Z","address","Web","complete","addB852",,,,,,,
"246","paste","2019-03-05T15:57:12.381Z",,"Excel","complete","addB852",,,,,,"A","5"
"246","saveFile","2019-03-05T15:57:17.149Z","save","Excel","complete",,,,,,,,
"246","clickButton","2019-03-05T15:57:19.956Z","ConfirmWithFile","Web","complete",,,,,,,,
"247","clickButton","2019-03-05T15:57:31.924Z","Clients","Web","complete",,,,,,,,
"247","insertValue","2019-03-05T15:57:33.992Z","clientID","Web","complete","ID147",,,,,,,
"247","pressKey","2019-03-05T15:57:39.701Z",,"Web","complete",,"enter",,,,,,
"247","clickButton","2019-03-05T15:57:43.663Z","update","Web","complete",,,"ID147",,,,,
"247","insertValue","2019-03-05T15:57:49.175Z","address","Web","complete","addA1362addB1972",,,,,,,
"247","insertValue","2019-03-05T15:58:01.651Z","country","Web","complete","Australia",,,,,,,
"247","openFile","2019-03-05T15:58:08.593Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID147",,
"247","copy","2019-03-05T15:58:14.250Z","address","Web","complete","addB1972",,,,,,,
"247","paste","2019-03-05T15:58:25.381Z",,"Excel","complete","addB1972",,,,,,"A","5"
"247","saveFile","2019-03-05T15:58:27.226Z","save","Excel","complete",,,,,,,,
"247","clickButton","2019-03-05T15:58:28.747Z","ConfirmWithFile","Web","complete",,,,,,,,
"248","clickButton","2019-03-05T15:58:39.632Z","Clients","Web","complete",,,,,,,,
"248","insertValue","2019-03-05T15:58:42.581Z","clientID","Web","complete","ID114",,,,,,,
"248","pressKey","2019-03-05T15:58:45.612Z",,"Web","complete",,"enter",,,,,,
"248","clickButton","2019-03-05T15:58:48.919Z","update","Web","complete",,,"ID114",,,,,
"248","insertValue","2019-03-05T15:58:51.520Z","address","Web","complete","addA1052addB1882",,,,,,,
"248","insertValue","2019-03-05T15:59:03.672Z","country","Web","complete","Australia",,,,,,,
"248","openFile","2019-03-05T15:59:16.448Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID114",,
"248","copy","2019-03-05T15:59:25.936Z","address","Web","complete","addB1882",,,,,,,
"248","paste","2019-03-05T15:59:40.522Z",,"Excel","complete","addB1882",,,,,,"A","5"
"248","saveFile","2019-03-05T15:59:44.868Z","save","Excel","complete",,,,,,,,
"248","clickButton","2019-03-05T15:59:48.474Z","ConfirmWithFile","Web","complete",,,,,,,,
"249","clickButton","2019-03-05T16:00:00.556Z","Clients","Web","complete",,,,,,,,
"249","insertValue","2019-03-05T16:00:03.187Z","clientID","Web","complete","ID123",,,,,,,
"249","pressKey","2019-03-05T16:00:13.022Z",,"Web","complete",,"enter",,,,,,
"249","clickButton","2019-03-05T16:00:17.301Z","update","Web","complete",,,"ID123",,,,,
"249","insertValue","2019-03-05T16:00:21.472Z","address","Web","complete","addA1306addB914",,,,,,,
"249","insertValue","2019-03-05T16:00:34.083Z","country","Web","complete","Australia",,,,,,,
"249","openFile","2019-03-05T16:00:46.820Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID123",,
"249","copy","2019-03-05T16:00:57.832Z","address","Web","complete","addB914",,,,,,,
"249","paste","2019-03-05T16:01:06.907Z",,"Excel","complete","addB914",,,,,,"A","5"
"249","saveFile","2019-03-05T16:01:09.481Z","save","Excel","complete",,,,,,,,
"249","clickButton","2019-03-05T16:01:13.777Z","ConfirmWithFile","Web","complete",,,,,,,,
"250","clickButton","2019-03-05T16:01:26.616Z","Clients","Web","complete",,,,,,,,
"250","insertValue","2019-03-05T16:01:30.269Z","clientID","Web","complete","ID1899",,,,,,,
"250","pressKey","2019-03-05T16:01:38.085Z",,"Web","complete",,"enter",,,,,,
"250","clickButton","2019-03-05T16:01:41.446Z","update","Web","complete",,,"ID1899",,,,,
"250","insertValue","2019-03-05T16:01:45.186Z","address","Web","complete","addA107addB1063",,,,,,,
"250","insertValue","2019-03-05T16:02:02.525Z","country","Web","complete","Australia",,,,,,,
"250","openFile","2019-03-05T16:02:02.525Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1899",,
"250","copy","2019-03-05T16:02:10.169Z","address","Web","complete","addB1063",,,,,,,
"250","paste","2019-03-05T16:02:10.169Z",,"Excel","complete","addB1063",,,,,,"A","5"
"250","saveFile","2019-03-05T16:02:13.303Z","save","Excel","complete",,,,,,,,
"250","clickButton","2019-03-05T16:02:17.027Z","ConfirmWithFile","Web","complete",,,,,,,,
"251","clickButton","2019-03-05T16:02:30.506Z","Clients","Web","complete",,,,,,,,
"251","insertValue","2019-03-05T16:02:32.415Z","clientID","Web","complete","ID286",,,,,,,
"251","pressKey","2019-03-05T16:02:44.587Z",,"Web","complete",,"enter",,,,,,
"251","clickButton","2019-03-05T16:02:46.493Z","update","Web","complete",,,"ID286",,,,,
"251","insertValue","2019-03-05T16:02:46.878Z","address","Web","complete","addA71addB954",,,,,,,
"251","insertValue","2019-03-05T16:02:50.751Z","country","Web","complete","Australia",,,,,,,
"251","openFile","2019-03-05T16:02:58.124Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID286",,
"251","copy","2019-03-05T16:03:17.150Z","address","Web","complete","addB954",,,,,,,
"251","paste","2019-03-05T16:03:26.349Z",,"Excel","complete","addB954",,,,,,"A","5"
"251","saveFile","2019-03-05T16:03:28.837Z","save","Excel","complete",,,,,,,,
"251","clickButton","2019-03-05T16:03:29.805Z","ConfirmWithFile","Web","complete",,,,,,,,
"252","clickButton","2019-03-05T16:03:44.128Z","Clients","Web","complete",,,,,,,,
"252","insertValue","2019-03-05T16:03:46.364Z","clientID","Web","complete","ID1792",,,,,,,
"252","pressKey","2019-03-05T16:04:00.494Z",,"Web","complete",,"enter",,,,,,
"252","clickButton","2019-03-05T16:04:04.113Z","update","Web","complete",,,"ID1792",,,,,
"252","insertValue","2019-03-05T16:04:06.180Z","address","Web","complete","addA1644addB1493",,,,,,,
"252","insertValue","2019-03-05T16:04:16.997Z","country","Web","complete","Country89",,,,,,,
"252","clickButton","2019-03-05T16:04:22.734Z","UnbindFile","Web","complete",,,,,,,,
"252","clickButton","2019-03-05T16:04:25.918Z","OK","Web","complete",,,,,,,,
"252","clickButton","2019-03-05T16:04:29.203Z","Confirm","Web","complete",,,,,,,,
"253","clickButton","2019-03-05T16:04:40.990Z","Clients","Web","complete",,,,,,,,
"253","insertValue","2019-03-05T16:04:43.010Z","clientID","Web","complete","ID833",,,,,,,
"253","pressKey","2019-03-05T16:05:01.692Z",,"Web","complete",,"enter",,,,,,
"253","clickButton","2019-03-05T16:05:04.793Z","update","Web","complete",,,"ID833",,,,,
"253","insertValue","2019-03-05T16:05:09.736Z","address","Web","complete","addA766addB774",,,,,,,
"253","insertValue","2019-03-05T16:05:15.723Z","country","Web","complete","Australia",,,,,,,
"253","openFile","2019-03-05T16:05:25.104Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID833",,
"253","copy","2019-03-05T16:05:40.957Z","address","Web","complete","addB774",,,,,,,
"253","paste","2019-03-05T16:05:55.147Z",,"Excel","complete","addB774",,,,,,"A","5"
"253","saveFile","2019-03-05T16:05:56.607Z","save","Excel","complete",,,,,,,,
"253","clickButton","2019-03-05T16:05:58.802Z","ConfirmWithFile","Web","complete",,,,,,,,
"254","clickButton","2019-03-05T16:06:09.866Z","Clients","Web","complete",,,,,,,,
"254","insertValue","2019-03-05T16:06:12.292Z","clientID","Web","complete","ID1460",,,,,,,
"254","pressKey","2019-03-05T16:06:27.073Z",,"Web","complete",,"enter",,,,,,
"254","clickButton","2019-03-05T16:06:28.391Z","update","Web","complete",,,"ID1460",,,,,
"254","insertValue","2019-03-05T16:06:30.880Z","address","Web","complete","addA1519addB1000",,,,,,,
"254","insertValue","2019-03-05T16:06:37.976Z","country","Web","complete","Australia",,,,,,,
"254","openFile","2019-03-05T16:06:50.438Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1460",,
"254","copy","2019-03-05T16:06:58.395Z","address","Web","complete","addB1000",,,,,,,
"254","paste","2019-03-05T16:07:05.414Z",,"Excel","complete","addB1000",,,,,,"A","5"
"254","saveFile","2019-03-05T16:07:08.759Z","save","Excel","complete",,,,,,,,
"254","clickButton","2019-03-05T16:07:10.689Z","ConfirmWithFile","Web","complete",,,,,,,,
"255","clickButton","2019-03-05T16:07:24.731Z","Clients","Web","complete",,,,,,,,
"255","insertValue","2019-03-05T16:07:26.430Z","clientID","Web","complete","ID351",,,,,,,
"255","pressKey","2019-03-05T16:07:44.943Z",,"Web","complete",,"enter",,,,,,
"255","clickButton","2019-03-05T16:07:48.500Z","update","Web","complete",,,"ID351",,,,,
"255","insertValue","2019-03-05T16:07:51.324Z","address","Web","complete","addA690addB989",,,,,,,
"255","insertValue","2019-03-05T16:07:55.191Z","country","Web","complete","Country118",,,,,,,
"255","clickButton","2019-03-05T16:08:11.875Z","UnbindFile","Web","complete",,,,,,,,
"255","clickButton","2019-03-05T16:08:15.661Z","OK","Web","complete",,,,,,,,
"255","clickButton","2019-03-05T16:08:19.592Z","Confirm","Web","complete",,,,,,,,
"256","clickButton","2019-03-05T16:08:32.901Z","Clients","Web","complete",,,,,,,,
"256","insertValue","2019-03-05T16:08:36.420Z","clientID","Web","complete","ID1917",,,,,,,
"256","pressKey","2019-03-05T16:08:45.094Z",,"Web","complete",,"enter",,,,,,
"256","clickButton","2019-03-05T16:08:48.260Z","update","Web","complete",,,"ID1917",,,,,
"256","insertValue","2019-03-05T16:08:51.188Z","address","Web","complete","addA1912addB1690",,,,,,,
"256","insertValue","2019-03-05T16:08:58.086Z","country","Web","complete","Australia",,,,,,,
"256","openFile","2019-03-05T16:09:01.141Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1917",,
"256","copy","2019-03-05T16:09:13.659Z","address","Web","complete","addB1690",,,,,,,
"256","paste","2019-03-05T16:09:19.982Z",,"Excel","complete","addB1690",,,,,,"A","5"
"256","saveFile","2019-03-05T16:09:21.789Z","save","Excel","complete",,,,,,,,
"256","clickButton","2019-03-05T16:09:27.034Z","ConfirmWithFile","Web","complete",,,,,,,,
"257","clickButton","2019-03-05T16:09:37.802Z","Clients","Web","complete",,,,,,,,
"257","insertValue","2019-03-05T16:09:40.000Z","clientID","Web","complete","ID1260",,,,,,,
"257","pressKey","2019-03-05T16:09:54.709Z",,"Web","complete",,"enter",,,,,,
"257","clickButton","2019-03-05T16:09:59.126Z","update","Web","complete",,,"ID1260",,,,,
